Epoch 1/100, Train Loss: 1618.5754, Train Accuracy: 60.7198, Train AUC-ROC: 0.7175, Train F1 Score: 0.4275 , Train Precision: 0.7979, Train Recall: 0.2920
Epoch 2/100, Train Loss: 1208.6174, Train Accuracy: 77.8638, Train AUC-ROC: 0.8698, Train F1 Score: 0.7500 , Train Precision: 0.8667, Train Recall: 0.6610
Epoch 3/100, Train Loss: 989.1309, Train Accuracy: 84.4427, Train AUC-ROC: 0.9132, Train F1 Score: 0.8346 , Train Precision: 0.8958, Train Recall: 0.7812
Epoch 4/100, Train Loss: 830.2991, Train Accuracy: 86.6873, Train AUC-ROC: 0.9375, Train F1 Score: 0.8611 , Train Precision: 0.9049, Train Recall: 0.8213
Epoch 5/100, Train Loss: 783.4392, Train Accuracy: 88.3901, Train AUC-ROC: 0.9441, Train F1 Score: 0.8805 , Train Precision: 0.9117, Train Recall: 0.8513
Epoch 6/100, Train Loss: 718.7275, Train Accuracy: 88.7384, Train AUC-ROC: 0.9528, Train F1 Score: 0.8842 , Train Precision: 0.9144, Train Recall: 0.8559
Epoch 7/100, Train Loss: 670.3387, Train Accuracy: 89.7833, Train AUC-ROC: 0.9592, Train F1 Score: 0.8957 , Train Precision: 0.9196, Train Recall: 0.8729
Epoch 8/100, Train Loss: 646.6654, Train Accuracy: 90.4412, Train AUC-ROC: 0.9614, Train F1 Score: 0.9026 , Train Precision: 0.9241, Train Recall: 0.8821
Epoch 9/100, Train Loss: 623.3000, Train Accuracy: 90.2864, Train AUC-ROC: 0.9642, Train F1 Score: 0.9016 , Train Precision: 0.9178, Train Recall: 0.8860
Epoch 10/100, Train Loss: 594.0373, Train Accuracy: 91.1378, Train AUC-ROC: 0.9669, Train F1 Score: 0.9103 , Train Precision: 0.9259, Train Recall: 0.8952
Epoch 11/100, Train Loss: 606.0261, Train Accuracy: 90.8282, Train AUC-ROC: 0.9658, Train F1 Score: 0.9075 , Train Precision: 0.9200, Train Recall: 0.8952
Epoch 12/100, Train Loss: 588.5967, Train Accuracy: 90.9056, Train AUC-ROC: 0.9675, Train F1 Score: 0.9082 , Train Precision: 0.9215, Train Recall: 0.8952
Epoch 13/100, Train Loss: 590.9700, Train Accuracy: 90.7121, Train AUC-ROC: 0.9675, Train F1 Score: 0.9056 , Train Precision: 0.9252, Train Recall: 0.8867
Epoch 14/100, Train Loss: 573.0427, Train Accuracy: 91.2152, Train AUC-ROC: 0.9692, Train F1 Score: 0.9115 , Train Precision: 0.9227, Train Recall: 0.9006
Epoch 15/100, Train Loss: 562.4400, Train Accuracy: 90.9830, Train AUC-ROC: 0.9699, Train F1 Score: 0.9087 , Train Precision: 0.9243, Train Recall: 0.8937
Epoch 16/100, Train Loss: 589.9007, Train Accuracy: 91.0217, Train AUC-ROC: 0.9670, Train F1 Score: 0.9090 , Train Precision: 0.9257, Train Recall: 0.8929
Epoch 17/100, Train Loss: 554.0913, Train Accuracy: 91.4087, Train AUC-ROC: 0.9703, Train F1 Score: 0.9132 , Train Precision: 0.9270, Train Recall: 0.8998
Epoch 18/100, Train Loss: 585.3388, Train Accuracy: 91.0604, Train AUC-ROC: 0.9674, Train F1 Score: 0.9098 , Train Precision: 0.9224, Train Recall: 0.8975
Epoch 19/100, Train Loss: 540.3073, Train Accuracy: 92.2214, Train AUC-ROC: 0.9721, Train F1 Score: 0.9215 , Train Precision: 0.9343, Train Recall: 0.9091
Epoch 20/100, Train Loss: 558.7891, Train Accuracy: 91.7570, Train AUC-ROC: 0.9704, Train F1 Score: 0.9167 , Train Precision: 0.9309, Train Recall: 0.9029
Epoch 21/100, Train Loss: 548.6675, Train Accuracy: 91.6022, Train AUC-ROC: 0.9711, Train F1 Score: 0.9152 , Train Precision: 0.9286, Train Recall: 0.9022
Epoch 22/100, Train Loss: 544.8048, Train Accuracy: 92.2601, Train AUC-ROC: 0.9710, Train F1 Score: 0.9223 , Train Precision: 0.9303, Train Recall: 0.9145
Epoch 23/100, Train Loss: 538.6669, Train Accuracy: 91.6796, Train AUC-ROC: 0.9721, Train F1 Score: 0.9163 , Train Precision: 0.9260, Train Recall: 0.9068
Epoch 24/100, Train Loss: 531.3353, Train Accuracy: 92.1440, Train AUC-ROC: 0.9730, Train F1 Score: 0.9209 , Train Precision: 0.9314, Train Recall: 0.9106
Epoch 25/100, Train Loss: 515.5057, Train Accuracy: 92.6858, Train AUC-ROC: 0.9736, Train F1 Score: 0.9265 , Train Precision: 0.9349, Train Recall: 0.9183
Epoch 26/100, Train Loss: 539.9401, Train Accuracy: 92.0666, Train AUC-ROC: 0.9719, Train F1 Score: 0.9203 , Train Precision: 0.9286, Train Recall: 0.9122
Epoch 27/100, Train Loss: 538.4605, Train Accuracy: 92.0666, Train AUC-ROC: 0.9718, Train F1 Score: 0.9205 , Train Precision: 0.9266, Train Recall: 0.9145
