Epoch 1/100, Train Loss: 17084.4810, Train Accuracy: 54.9536, Train AUC-ROC: 0.6473, Train F1 Score: 0.2422 , Train Precision: 0.7815, Train Recall: 0.1433
Epoch 2/100, Train Loss: 15197.8103, Train Accuracy: 71.5557, Train AUC-ROC: 0.8132, Train F1 Score: 0.6541 , Train Precision: 0.8404, Train Recall: 0.5354
Epoch 3/100, Train Loss: 12410.8160, Train Accuracy: 81.1533, Train AUC-ROC: 0.8933, Train F1 Score: 0.7937 , Train Precision: 0.8815, Train Recall: 0.7219
Epoch 4/100, Train Loss: 11815.2686, Train Accuracy: 85.4876, Train AUC-ROC: 0.9211, Train F1 Score: 0.8464 , Train Precision: 0.9038, Train Recall: 0.7958
Epoch 5/100, Train Loss: 12409.9242, Train Accuracy: 86.7647, Train AUC-ROC: 0.9339, Train F1 Score: 0.8610 , Train Precision: 0.9114, Train Recall: 0.8159
Epoch 6/100, Train Loss: 11926.6017, Train Accuracy: 87.8870, Train AUC-ROC: 0.9401, Train F1 Score: 0.8730 , Train Precision: 0.9220, Train Recall: 0.8290
Epoch 7/100, Train Loss: 11678.9841, Train Accuracy: 88.5836, Train AUC-ROC: 0.9479, Train F1 Score: 0.8806 , Train Precision: 0.9275, Train Recall: 0.8382
Epoch 8/100, Train Loss: 11734.2890, Train Accuracy: 89.1254, Train AUC-ROC: 0.9498, Train F1 Score: 0.8865 , Train Precision: 0.9320, Train Recall: 0.8451
Epoch 9/100, Train Loss: 11512.0372, Train Accuracy: 88.5062, Train AUC-ROC: 0.9478, Train F1 Score: 0.8807 , Train Precision: 0.9202, Train Recall: 0.8444
Epoch 10/100, Train Loss: 11977.5278, Train Accuracy: 88.8158, Train AUC-ROC: 0.9530, Train F1 Score: 0.8831 , Train Precision: 0.9294, Train Recall: 0.8413
Epoch 11/100, Train Loss: 12225.7524, Train Accuracy: 89.4350, Train AUC-ROC: 0.9550, Train F1 Score: 0.8901 , Train Precision: 0.9325, Train Recall: 0.8513
Epoch 12/100, Train Loss: 14328.9624, Train Accuracy: 89.3189, Train AUC-ROC: 0.9561, Train F1 Score: 0.8890 , Train Precision: 0.9301, Train Recall: 0.8513
Epoch 13/100, Train Loss: 14262.2582, Train Accuracy: 89.3576, Train AUC-ROC: 0.9570, Train F1 Score: 0.8895 , Train Precision: 0.9295, Train Recall: 0.8529
Epoch 14/100, Train Loss: 13132.9315, Train Accuracy: 89.9381, Train AUC-ROC: 0.9557, Train F1 Score: 0.8950 , Train Precision: 0.9406, Train Recall: 0.8536
Epoch 15/100, Train Loss: 12011.0711, Train Accuracy: 89.5511, Train AUC-ROC: 0.9570, Train F1 Score: 0.8908 , Train Precision: 0.9378, Train Recall: 0.8482
Epoch 16/100, Train Loss: 11725.5836, Train Accuracy: 90.7121, Train AUC-ROC: 0.9599, Train F1 Score: 0.9035 , Train Precision: 0.9453, Train Recall: 0.8652
Epoch 17/100, Train Loss: 11598.3781, Train Accuracy: 90.0542, Train AUC-ROC: 0.9581, Train F1 Score: 0.8968 , Train Precision: 0.9363, Train Recall: 0.8606
Epoch 18/100, Train Loss: 11380.3634, Train Accuracy: 89.8607, Train AUC-ROC: 0.9594, Train F1 Score: 0.8951 , Train Precision: 0.9317, Train Recall: 0.8613
Epoch 19/100, Train Loss: 11331.2277, Train Accuracy: 90.6347, Train AUC-ROC: 0.9594, Train F1 Score: 0.9034 , Train Precision: 0.9378, Train Recall: 0.8713
