Epoch 1/100, Train Loss: 18122.1938, Train Accuracy: 64.3576, Train AUC-ROC: 0.7566, Train F1 Score: 0.5124 , Train Precision: 0.8190, Train Recall: 0.3729
Epoch 2/100, Train Loss: 14836.5124, Train Accuracy: 81.5789, Train AUC-ROC: 0.8975, Train F1 Score: 0.7993 , Train Precision: 0.8827, Train Recall: 0.7304
Epoch 3/100, Train Loss: 18652.0505, Train Accuracy: 86.0294, Train AUC-ROC: 0.9266, Train F1 Score: 0.8527 , Train Precision: 0.9063, Train Recall: 0.8051
Epoch 4/100, Train Loss: 15303.6537, Train Accuracy: 87.6935, Train AUC-ROC: 0.9388, Train F1 Score: 0.8710 , Train Precision: 0.9195, Train Recall: 0.8274
Epoch 5/100, Train Loss: 12108.0967, Train Accuracy: 88.7384, Train AUC-ROC: 0.9466, Train F1 Score: 0.8831 , Train Precision: 0.9228, Train Recall: 0.8467
Epoch 6/100, Train Loss: 11674.2513, Train Accuracy: 89.3576, Train AUC-ROC: 0.9513, Train F1 Score: 0.8892 , Train Precision: 0.9324, Train Recall: 0.8498
Epoch 7/100, Train Loss: 11481.6207, Train Accuracy: 89.1641, Train AUC-ROC: 0.9517, Train F1 Score: 0.8881 , Train Precision: 0.9228, Train Recall: 0.8559
Epoch 8/100, Train Loss: 11377.0720, Train Accuracy: 89.7059, Train AUC-ROC: 0.9559, Train F1 Score: 0.8942 , Train Precision: 0.9243, Train Recall: 0.8659
Epoch 9/100, Train Loss: 11227.6955, Train Accuracy: 89.8607, Train AUC-ROC: 0.9569, Train F1 Score: 0.8959 , Train Precision: 0.9253, Train Recall: 0.8683
Epoch 10/100, Train Loss: 11186.1703, Train Accuracy: 90.4412, Train AUC-ROC: 0.9594, Train F1 Score: 0.9021 , Train Precision: 0.9290, Train Recall: 0.8767
Epoch 11/100, Train Loss: 11097.8162, Train Accuracy: 90.5573, Train AUC-ROC: 0.9610, Train F1 Score: 0.9035 , Train Precision: 0.9285, Train Recall: 0.8798
Epoch 12/100, Train Loss: 11045.2143, Train Accuracy: 89.8220, Train AUC-ROC: 0.9615, Train F1 Score: 0.8956 , Train Precision: 0.9238, Train Recall: 0.8690
Epoch 13/100, Train Loss: 10991.0862, Train Accuracy: 90.7121, Train AUC-ROC: 0.9632, Train F1 Score: 0.9051 , Train Precision: 0.9301, Train Recall: 0.8814
Epoch 14/100, Train Loss: 10930.1627, Train Accuracy: 90.7895, Train AUC-ROC: 0.9652, Train F1 Score: 0.9059 , Train Precision: 0.9302, Train Recall: 0.8829
Epoch 15/100, Train Loss: 10950.6774, Train Accuracy: 90.7895, Train AUC-ROC: 0.9656, Train F1 Score: 0.9065 , Train Precision: 0.9247, Train Recall: 0.8891
Epoch 16/100, Train Loss: 10870.0850, Train Accuracy: 90.7121, Train AUC-ROC: 0.9639, Train F1 Score: 0.9057 , Train Precision: 0.9246, Train Recall: 0.8875
Epoch 17/100, Train Loss: 10845.8513, Train Accuracy: 91.0217, Train AUC-ROC: 0.9655, Train F1 Score: 0.9086 , Train Precision: 0.9298, Train Recall: 0.8883
Epoch 18/100, Train Loss: 10824.3427, Train Accuracy: 91.4474, Train AUC-ROC: 0.9664, Train F1 Score: 0.9134 , Train Precision: 0.9298, Train Recall: 0.8975
Epoch 19/100, Train Loss: 10809.1504, Train Accuracy: 91.4474, Train AUC-ROC: 0.9663, Train F1 Score: 0.9137 , Train Precision: 0.9264, Train Recall: 0.9014
Epoch 20/100, Train Loss: 10735.4875, Train Accuracy: 91.6022, Train AUC-ROC: 0.9698, Train F1 Score: 0.9153 , Train Precision: 0.9279, Train Recall: 0.9029
Epoch 21/100, Train Loss: 10748.9744, Train Accuracy: 91.1765, Train AUC-ROC: 0.9704, Train F1 Score: 0.9110 , Train Precision: 0.9233, Train Recall: 0.8991
Epoch 22/100, Train Loss: 10711.3011, Train Accuracy: 91.7183, Train AUC-ROC: 0.9703, Train F1 Score: 0.9166 , Train Precision: 0.9274, Train Recall: 0.9060
Epoch 23/100, Train Loss: 10721.4934, Train Accuracy: 91.4861, Train AUC-ROC: 0.9680, Train F1 Score: 0.9145 , Train Precision: 0.9231, Train Recall: 0.9060
Epoch 24/100, Train Loss: 10680.5047, Train Accuracy: 91.9892, Train AUC-ROC: 0.9699, Train F1 Score: 0.9193 , Train Precision: 0.9305, Train Recall: 0.9083
Epoch 25/100, Train Loss: 10666.4261, Train Accuracy: 91.7183, Train AUC-ROC: 0.9717, Train F1 Score: 0.9167 , Train Precision: 0.9261, Train Recall: 0.9076
Epoch 26/100, Train Loss: 10660.5182, Train Accuracy: 91.5635, Train AUC-ROC: 0.9714, Train F1 Score: 0.9150 , Train Precision: 0.9259, Train Recall: 0.9045
Epoch 27/100, Train Loss: 10663.0688, Train Accuracy: 91.9505, Train AUC-ROC: 0.9712, Train F1 Score: 0.9189 , Train Precision: 0.9305, Train Recall: 0.9076
Epoch 28/100, Train Loss: 10641.7859, Train Accuracy: 91.8731, Train AUC-ROC: 0.9711, Train F1 Score: 0.9183 , Train Precision: 0.9277, Train Recall: 0.9091
Epoch 29/100, Train Loss: 10657.0548, Train Accuracy: 91.8731, Train AUC-ROC: 0.9698, Train F1 Score: 0.9182 , Train Precision: 0.9283, Train Recall: 0.9083
Epoch 30/100, Train Loss: 10618.0204, Train Accuracy: 92.1827, Train AUC-ROC: 0.9726, Train F1 Score: 0.9216 , Train Precision: 0.9288, Train Recall: 0.9145
Epoch 31/100, Train Loss: 10607.0969, Train Accuracy: 92.2214, Train AUC-ROC: 0.9738, Train F1 Score: 0.9219 , Train Precision: 0.9302, Train Recall: 0.9137
