Epoch 1/100, Train Loss: 853.7845, Train Accuracy: 75.2898, Train AUC-ROC: 0.6248, Train F1 Score: 0.8533 , Train Precision: 0.7864, Train Recall: 0.9327
Epoch 20/100, Train Loss: 378.6357, Train Accuracy: 89.8109, Train AUC-ROC: 0.9519, Train F1 Score: 0.9331 , Train Precision: 0.9448, Train Recall: 0.9216
Epoch 21/100, Train Loss: 415.7914, Train Accuracy: 89.0787, Train AUC-ROC: 0.9387, Train F1 Score: 0.9289 , Train Precision: 0.9315, Train Recall: 0.9264
Epoch 22/100, Train Loss: 371.5834, Train Accuracy: 89.8109, Train AUC-ROC: 0.9538, Train F1 Score: 0.9335 , Train Precision: 0.9391, Train Recall: 0.9279
Epoch 23/100, Train Loss: 353.3966, Train Accuracy: 90.1769, Train AUC-ROC: 0.9589, Train F1 Score: 0.9356 , Train Precision: 0.9451, Train Recall: 0.9264
Epoch 24/100, Train Loss: 409.5337, Train Accuracy: 89.5668, Train AUC-ROC: 0.9407, Train F1 Score: 0.9319 , Train Precision: 0.9375, Train Recall: 0.9264
Epoch 25/100, Train Loss: 355.8025, Train Accuracy: 91.0311, Train AUC-ROC: 0.9577, Train F1 Score: 0.9412 , Train Precision: 0.9507, Train Recall: 0.9319
Epoch 26/100, Train Loss: 362.8059, Train Accuracy: 90.7871, Train AUC-ROC: 0.9548, Train F1 Score: 0.9398 , Train Precision: 0.9469, Train Recall: 0.9327
Epoch 27/100, Train Loss: 363.8212, Train Accuracy: 89.8719, Train AUC-ROC: 0.9542, Train F1 Score: 0.9339 , Train Precision: 0.9392, Train Recall: 0.9287
Epoch 28/100, Train Loss: 332.9732, Train Accuracy: 91.1531, Train AUC-ROC: 0.9632, Train F1 Score: 0.9420 , Train Precision: 0.9515, Train Recall: 0.9327
Epoch 29/100, Train Loss: 344.0708, Train Accuracy: 90.5430, Train AUC-ROC: 0.9601, Train F1 Score: 0.9376 , Train Precision: 0.9541, Train Recall: 0.9216
Epoch 30/100, Train Loss: 348.6140, Train Accuracy: 91.2752, Train AUC-ROC: 0.9590, Train F1 Score: 0.9423 , Train Precision: 0.9605, Train Recall: 0.9248
Epoch 31/100, Train Loss: 349.0313, Train Accuracy: 91.2142, Train AUC-ROC: 0.9570, Train F1 Score: 0.9423 , Train Precision: 0.9538, Train Recall: 0.9311
Epoch 32/100, Train Loss: 339.1658, Train Accuracy: 91.1531, Train AUC-ROC: 0.9587, Train F1 Score: 0.9419 , Train Precision: 0.9537, Train Recall: 0.9303
Epoch 33/100, Train Loss: 327.2717, Train Accuracy: 91.8853, Train AUC-ROC: 0.9625, Train F1 Score: 0.9468 , Train Precision: 0.9564, Train Recall: 0.9375
Epoch 34/100, Train Loss: 316.5978, Train Accuracy: 92.1293, Train AUC-ROC: 0.9658, Train F1 Score: 0.9484 , Train Precision: 0.9580, Train Recall: 0.9390
Epoch 35/100, Train Loss: 325.3552, Train Accuracy: 91.8243, Train AUC-ROC: 0.9639, Train F1 Score: 0.9461 , Train Precision: 0.9616, Train Recall: 0.9311
Epoch 36/100, Train Loss: 308.0376, Train Accuracy: 92.2514, Train AUC-ROC: 0.9682, Train F1 Score: 0.9488 , Train Precision: 0.9663, Train Recall: 0.9319
Epoch 37/100, Train Loss: 314.4621, Train Accuracy: 92.2514, Train AUC-ROC: 0.9659, Train F1 Score: 0.9489 , Train Precision: 0.9641, Train Recall: 0.9343
Epoch 38/100, Train Loss: 323.9220, Train Accuracy: 91.2142, Train AUC-ROC: 0.9651, Train F1 Score: 0.9417 , Train Precision: 0.9635, Train Recall: 0.9208
Epoch 39/100, Train Loss: 309.0544, Train Accuracy: 91.3972, Train AUC-ROC: 0.9675, Train F1 Score: 0.9437 , Train Precision: 0.9524, Train Recall: 0.9351
Epoch 40/100, Train Loss: 315.0746, Train Accuracy: 91.5192, Train AUC-ROC: 0.9659, Train F1 Score: 0.9442 , Train Precision: 0.9577, Train Recall: 0.9311
Epoch 41/100, Train Loss: 294.8143, Train Accuracy: 92.6785, Train AUC-ROC: 0.9704, Train F1 Score: 0.9520 , Train Precision: 0.9628, Train Recall: 0.9414
Epoch 42/100, Train Loss: 301.6716, Train Accuracy: 92.6785, Train AUC-ROC: 0.9683, Train F1 Score: 0.9518 , Train Precision: 0.9658, Train Recall: 0.9382
Epoch 43/100, Train Loss: 302.3233, Train Accuracy: 92.3124, Train AUC-ROC: 0.9691, Train F1 Score: 0.9498 , Train Precision: 0.9566, Train Recall: 0.9430
Epoch 44/100, Train Loss: 299.6140, Train Accuracy: 91.6412, Train AUC-ROC: 0.9701, Train F1 Score: 0.9454 , Train Precision: 0.9518, Train Recall: 0.9390
Epoch 45/100, Train Loss: 294.6828, Train Accuracy: 92.4954, Train AUC-ROC: 0.9699, Train F1 Score: 0.9509 , Train Precision: 0.9597, Train Recall: 0.9422
Epoch 46/100, Train Loss: 285.6096, Train Accuracy: 92.7395, Train AUC-ROC: 0.9720, Train F1 Score: 0.9524 , Train Precision: 0.9620, Train Recall: 0.9430
Epoch 47/100, Train Loss: 266.3267, Train Accuracy: 93.2886, Train AUC-ROC: 0.9753, Train F1 Score: 0.9560 , Train Precision: 0.9653, Train Recall: 0.9470
Epoch 48/100, Train Loss: 258.0233, Train Accuracy: 94.0207, Train AUC-ROC: 0.9779, Train F1 Score: 0.9611 , Train Precision: 0.9627, Train Recall: 0.9596
Epoch 49/100, Train Loss: 272.7085, Train Accuracy: 93.2886, Train AUC-ROC: 0.9752, Train F1 Score: 0.9559 , Train Precision: 0.9683, Train Recall: 0.9438
Epoch 50/100, Train Loss: 250.8320, Train Accuracy: 94.0818, Train AUC-ROC: 0.9775, Train F1 Score: 0.9612 , Train Precision: 0.9724, Train Recall: 0.9501
Epoch 51/100, Train Loss: 238.4724, Train Accuracy: 94.4478, Train AUC-ROC: 0.9801, Train F1 Score: 0.9637 , Train Precision: 0.9711, Train Recall: 0.9565
Epoch 52/100, Train Loss: 240.2056, Train Accuracy: 94.0207, Train AUC-ROC: 0.9794, Train F1 Score: 0.9608 , Train Precision: 0.9709, Train Recall: 0.9509
Epoch 53/100, Train Loss: 246.0638, Train Accuracy: 93.7157, Train AUC-ROC: 0.9796, Train F1 Score: 0.9588 , Train Precision: 0.9693, Train Recall: 0.9485
Epoch 54/100, Train Loss: 256.0096, Train Accuracy: 93.7157, Train AUC-ROC: 0.9785, Train F1 Score: 0.9589 , Train Precision: 0.9670, Train Recall: 0.9509
Epoch 55/100, Train Loss: 259.8573, Train Accuracy: 93.8987, Train AUC-ROC: 0.9765, Train F1 Score: 0.9599 , Train Precision: 0.9716, Train Recall: 0.9485
Epoch 56/100, Train Loss: 259.5777, Train Accuracy: 93.5326, Train AUC-ROC: 0.9767, Train F1 Score: 0.9576 , Train Precision: 0.9677, Train Recall: 0.9477
Epoch 57/100, Train Loss: 254.9130, Train Accuracy: 93.9597, Train AUC-ROC: 0.9773, Train F1 Score: 0.9607 , Train Precision: 0.9626, Train Recall: 0.9588
Epoch 58/100, Train Loss: 218.5378, Train Accuracy: 95.3020, Train AUC-ROC: 0.9826, Train F1 Score: 0.9693 , Train Precision: 0.9767, Train Recall: 0.9620
Epoch 59/100, Train Loss: 229.3116, Train Accuracy: 94.9969, Train AUC-ROC: 0.9802, Train F1 Score: 0.9674 , Train Precision: 0.9728, Train Recall: 0.9620
Epoch 60/100, Train Loss: 209.0711, Train Accuracy: 95.2410, Train AUC-ROC: 0.9843, Train F1 Score: 0.9690 , Train Precision: 0.9736, Train Recall: 0.9644
Epoch 61/100, Train Loss: 242.3121, Train Accuracy: 94.0207, Train AUC-ROC: 0.9785, Train F1 Score: 0.9608 , Train Precision: 0.9709, Train Recall: 0.9509
Epoch 62/100, Train Loss: 232.1017, Train Accuracy: 94.9969, Train AUC-ROC: 0.9788, Train F1 Score: 0.9673 , Train Precision: 0.9751, Train Recall: 0.9596
Epoch 63/100, Train Loss: 196.3765, Train Accuracy: 95.6071, Train AUC-ROC: 0.9850, Train F1 Score: 0.9714 , Train Precision: 0.9753, Train Recall: 0.9675
Epoch 64/100, Train Loss: 204.0346, Train Accuracy: 94.9359, Train AUC-ROC: 0.9847, Train F1 Score: 0.9669 , Train Precision: 0.9743, Train Recall: 0.9596
Epoch 65/100, Train Loss: 189.2843, Train Accuracy: 96.0342, Train AUC-ROC: 0.9860, Train F1 Score: 0.9741 , Train Precision: 0.9823, Train Recall: 0.9660
Epoch 66/100, Train Loss: 216.1585, Train Accuracy: 94.9359, Train AUC-ROC: 0.9833, Train F1 Score: 0.9669 , Train Precision: 0.9728, Train Recall: 0.9612
Epoch 67/100, Train Loss: 203.8936, Train Accuracy: 95.7291, Train AUC-ROC: 0.9838, Train F1 Score: 0.9720 , Train Precision: 0.9807, Train Recall: 0.9636
Epoch 68/100, Train Loss: 192.0112, Train Accuracy: 95.6071, Train AUC-ROC: 0.9862, Train F1 Score: 0.9712 , Train Precision: 0.9822, Train Recall: 0.9604
Epoch 69/100, Train Loss: 179.8151, Train Accuracy: 96.3392, Train AUC-ROC: 0.9858, Train F1 Score: 0.9761 , Train Precision: 0.9816, Train Recall: 0.9707
Epoch 70/100, Train Loss: 163.6569, Train Accuracy: 96.7053, Train AUC-ROC: 0.9892, Train F1 Score: 0.9785 , Train Precision: 0.9824, Train Recall: 0.9747
Epoch 71/100, Train Loss: 215.5012, Train Accuracy: 95.4240, Train AUC-ROC: 0.9833, Train F1 Score: 0.9701 , Train Precision: 0.9775, Train Recall: 0.9628
Epoch 72/100, Train Loss: 205.9323, Train Accuracy: 95.0580, Train AUC-ROC: 0.9852, Train F1 Score: 0.9677 , Train Precision: 0.9758, Train Recall: 0.9596
Epoch 73/100, Train Loss: 200.3000, Train Accuracy: 95.1190, Train AUC-ROC: 0.9866, Train F1 Score: 0.9682 , Train Precision: 0.9713, Train Recall: 0.9652
Epoch 74/100, Train Loss: 220.0396, Train Accuracy: 94.6309, Train AUC-ROC: 0.9818, Train F1 Score: 0.9650 , Train Precision: 0.9689, Train Recall: 0.9612
Epoch 75/100, Train Loss: 168.8421, Train Accuracy: 95.4240, Train AUC-ROC: 0.9899, Train F1 Score: 0.9701 , Train Precision: 0.9767, Train Recall: 0.9636
Epoch 76/100, Train Loss: 192.9310, Train Accuracy: 95.1800, Train AUC-ROC: 0.9869, Train F1 Score: 0.9685 , Train Precision: 0.9759, Train Recall: 0.9612
Epoch 77/100, Train Loss: 178.9327, Train Accuracy: 95.9121, Train AUC-ROC: 0.9891, Train F1 Score: 0.9734 , Train Precision: 0.9746, Train Recall: 0.9723
Epoch 78/100, Train Loss: 155.4141, Train Accuracy: 96.4002, Train AUC-ROC: 0.9912, Train F1 Score: 0.9765 , Train Precision: 0.9816, Train Recall: 0.9715
Epoch 79/100, Train Loss: 181.4797, Train Accuracy: 95.6681, Train AUC-ROC: 0.9880, Train F1 Score: 0.9717 , Train Precision: 0.9783, Train Recall: 0.9652
Epoch 80/100, Train Loss: 164.9493, Train Accuracy: 96.4002, Train AUC-ROC: 0.9899, Train F1 Score: 0.9766 , Train Precision: 0.9801, Train Recall: 0.9731
Epoch 81/100, Train Loss: 183.2913, Train Accuracy: 95.7901, Train AUC-ROC: 0.9874, Train F1 Score: 0.9726 , Train Precision: 0.9768, Train Recall: 0.9683
Epoch 82/100, Train Loss: 177.4324, Train Accuracy: 96.1562, Train AUC-ROC: 0.9884, Train F1 Score: 0.9749 , Train Precision: 0.9823, Train Recall: 0.9675
Epoch 83/100, Train Loss: 166.3319, Train Accuracy: 96.0342, Train AUC-ROC: 0.9901, Train F1 Score: 0.9742 , Train Precision: 0.9777, Train Recall: 0.9707
Epoch 84/100, Train Loss: 295.1530, Train Accuracy: 92.3734, Train AUC-ROC: 0.9706, Train F1 Score: 0.9502 , Train Precision: 0.9559, Train Recall: 0.9446
Epoch 85/100, Train Loss: 258.7236, Train Accuracy: 94.3868, Train AUC-ROC: 0.9745, Train F1 Score: 0.9635 , Train Precision: 0.9651, Train Recall: 0.9620
Epoch 86/100, Train Loss: 319.8701, Train Accuracy: 91.8243, Train AUC-ROC: 0.9656, Train F1 Score: 0.9464 , Train Precision: 0.9571, Train Recall: 0.9359
Epoch 87/100, Train Loss: 294.7109, Train Accuracy: 93.2276, Train AUC-ROC: 0.9691, Train F1 Score: 0.9560 , Train Precision: 0.9579, Train Recall: 0.9541
Epoch 88/100, Train Loss: 246.9337, Train Accuracy: 93.8987, Train AUC-ROC: 0.9804, Train F1 Score: 0.9602 , Train Precision: 0.9656, Train Recall: 0.9549
Epoch 89/100, Train Loss: 242.3324, Train Accuracy: 94.6919, Train AUC-ROC: 0.9756, Train F1 Score: 0.9655 , Train Precision: 0.9674, Train Recall: 0.9636
Epoch 90/100, Train Loss: 183.5364, Train Accuracy: 96.0342, Train AUC-ROC: 0.9866, Train F1 Score: 0.9742 , Train Precision: 0.9777, Train Recall: 0.9707
Epoch 91/100, Train Loss: 253.3174, Train Accuracy: 94.2648, Train AUC-ROC: 0.9774, Train F1 Score: 0.9624 , Train Precision: 0.9718, Train Recall: 0.9533
Epoch 92/100, Train Loss: 205.1206, Train Accuracy: 95.8511, Train AUC-ROC: 0.9846, Train F1 Score: 0.9729 , Train Precision: 0.9784, Train Recall: 0.9675
Epoch 93/100, Train Loss: 240.2445, Train Accuracy: 94.2038, Train AUC-ROC: 0.9806, Train F1 Score: 0.9619 , Train Precision: 0.9756, Train Recall: 0.9485
Epoch 94/100, Train Loss: 274.1128, Train Accuracy: 93.2276, Train AUC-ROC: 0.9748, Train F1 Score: 0.9554 , Train Precision: 0.9691, Train Recall: 0.9422
Epoch 95/100, Train Loss: 285.4332, Train Accuracy: 92.3734, Train AUC-ROC: 0.9731, Train F1 Score: 0.9496 , Train Precision: 0.9672, Train Recall: 0.9327
Epoch 96/100, Train Loss: 234.7277, Train Accuracy: 94.0818, Train AUC-ROC: 0.9809, Train F1 Score: 0.9612 , Train Precision: 0.9717, Train Recall: 0.9509
Epoch 97/100, Train Loss: 241.4781, Train Accuracy: 94.5088, Train AUC-ROC: 0.9789, Train F1 Score: 0.9643 , Train Precision: 0.9666, Train Recall: 0.9620
Epoch 98/100, Train Loss: 213.7718, Train Accuracy: 94.2648, Train AUC-ROC: 0.9846, Train F1 Score: 0.9625 , Train Precision: 0.9687, Train Recall: 0.9565
Epoch 99/100, Train Loss: 200.0155, Train Accuracy: 95.7901, Train AUC-ROC: 0.9860, Train F1 Score: 0.9726 , Train Precision: 0.9753, Train Recall: 0.9699
