Epoch 1/100, Train Loss: 19762.5699, Train Accuracy: 76.1440, Train AUC-ROC: 0.6627, Train F1 Score: 0.8612 , Train Precision: 0.7806, Train Recall: 0.9604
Epoch 2/100, Train Loss: 14645.6208, Train Accuracy: 78.8896, Train AUC-ROC: 0.7797, Train F1 Score: 0.8674 , Train Precision: 0.8404, Train Recall: 0.8963
Epoch 3/100, Train Loss: 14308.4203, Train Accuracy: 80.3539, Train AUC-ROC: 0.8303, Train F1 Score: 0.8727 , Train Precision: 0.8713, Train Recall: 0.8741
Epoch 4/100, Train Loss: 14422.5785, Train Accuracy: 80.5369, Train AUC-ROC: 0.8516, Train F1 Score: 0.8722 , Train Precision: 0.8825, Train Recall: 0.8622
Epoch 5/100, Train Loss: 10527.0297, Train Accuracy: 80.4759, Train AUC-ROC: 0.8588, Train F1 Score: 0.8716 , Train Precision: 0.8836, Train Recall: 0.8599
Epoch 6/100, Train Loss: 10398.2745, Train Accuracy: 81.0860, Train AUC-ROC: 0.8625, Train F1 Score: 0.8758 , Train Precision: 0.8865, Train Recall: 0.8654
Epoch 7/100, Train Loss: 10455.7565, Train Accuracy: 80.8420, Train AUC-ROC: 0.8646, Train F1 Score: 0.8734 , Train Precision: 0.8899, Train Recall: 0.8575
Epoch 8/100, Train Loss: 9714.4884, Train Accuracy: 80.8420, Train AUC-ROC: 0.8703, Train F1 Score: 0.8737 , Train Precision: 0.8880, Train Recall: 0.8599
Epoch 9/100, Train Loss: 9470.4215, Train Accuracy: 82.0012, Train AUC-ROC: 0.8722, Train F1 Score: 0.8810 , Train Precision: 0.8980, Train Recall: 0.8646
Epoch 10/100, Train Loss: 9869.0635, Train Accuracy: 81.6962, Train AUC-ROC: 0.8729, Train F1 Score: 0.8787 , Train Precision: 0.8976, Train Recall: 0.8606
Epoch 11/100, Train Loss: 9752.8346, Train Accuracy: 82.0012, Train AUC-ROC: 0.8738, Train F1 Score: 0.8818 , Train Precision: 0.8929, Train Recall: 0.8709
Epoch 12/100, Train Loss: 10945.6038, Train Accuracy: 81.6962, Train AUC-ROC: 0.8752, Train F1 Score: 0.8786 , Train Precision: 0.8983, Train Recall: 0.8599
Epoch 13/100, Train Loss: 10298.6387, Train Accuracy: 82.0012, Train AUC-ROC: 0.8785, Train F1 Score: 0.8816 , Train Precision: 0.8941, Train Recall: 0.8694
Epoch 14/100, Train Loss: 9960.9623, Train Accuracy: 81.9402, Train AUC-ROC: 0.8769, Train F1 Score: 0.8807 , Train Precision: 0.8966, Train Recall: 0.8654
Epoch 15/100, Train Loss: 9497.1872, Train Accuracy: 82.0012, Train AUC-ROC: 0.8722, Train F1 Score: 0.8808 , Train Precision: 0.8993, Train Recall: 0.8630
Epoch 16/100, Train Loss: 9377.0443, Train Accuracy: 82.4283, Train AUC-ROC: 0.8785, Train F1 Score: 0.8840 , Train Precision: 0.8999, Train Recall: 0.8686
Epoch 17/100, Train Loss: 9280.8308, Train Accuracy: 82.3063, Train AUC-ROC: 0.8780, Train F1 Score: 0.8835 , Train Precision: 0.8965, Train Recall: 0.8709
Epoch 18/100, Train Loss: 9460.9973, Train Accuracy: 82.0622, Train AUC-ROC: 0.8769, Train F1 Score: 0.8814 , Train Precision: 0.8988, Train Recall: 0.8646
Epoch 19/100, Train Loss: 9555.5816, Train Accuracy: 82.9164, Train AUC-ROC: 0.8775, Train F1 Score: 0.8877 , Train Precision: 0.8993, Train Recall: 0.8765
Epoch 20/100, Train Loss: 9717.6659, Train Accuracy: 81.8182, Train AUC-ROC: 0.8805, Train F1 Score: 0.8800 , Train Precision: 0.8952, Train Recall: 0.8654
Epoch 21/100, Train Loss: 9695.0853, Train Accuracy: 82.2453, Train AUC-ROC: 0.8760, Train F1 Score: 0.8831 , Train Precision: 0.8964, Train Recall: 0.8702
Epoch 22/100, Train Loss: 13687.3878, Train Accuracy: 82.2453, Train AUC-ROC: 0.8781, Train F1 Score: 0.8827 , Train Precision: 0.8990, Train Recall: 0.8670
Epoch 23/100, Train Loss: 12717.5575, Train Accuracy: 82.3063, Train AUC-ROC: 0.8784, Train F1 Score: 0.8830 , Train Precision: 0.9004, Train Recall: 0.8662
Epoch 24/100, Train Loss: 10367.4720, Train Accuracy: 82.1232, Train AUC-ROC: 0.8798, Train F1 Score: 0.8820 , Train Precision: 0.8975, Train Recall: 0.8670
Epoch 25/100, Train Loss: 10479.5778, Train Accuracy: 82.9774, Train AUC-ROC: 0.8848, Train F1 Score: 0.8879 , Train Precision: 0.9013, Train Recall: 0.8749
Epoch 26/100, Train Loss: 10130.7141, Train Accuracy: 83.1605, Train AUC-ROC: 0.8821, Train F1 Score: 0.8895 , Train Precision: 0.8996, Train Recall: 0.8797
Epoch 27/100, Train Loss: 10428.4527, Train Accuracy: 82.7944, Train AUC-ROC: 0.8793, Train F1 Score: 0.8875 , Train Precision: 0.8946, Train Recall: 0.8804
Epoch 28/100, Train Loss: 9717.1496, Train Accuracy: 82.3673, Train AUC-ROC: 0.8806, Train F1 Score: 0.8834 , Train Precision: 0.9005, Train Recall: 0.8670
Epoch 29/100, Train Loss: 9590.4631, Train Accuracy: 82.4893, Train AUC-ROC: 0.8783, Train F1 Score: 0.8848 , Train Precision: 0.8974, Train Recall: 0.8725
Epoch 30/100, Train Loss: 10003.8877, Train Accuracy: 82.6113, Train AUC-ROC: 0.8786, Train F1 Score: 0.8855 , Train Precision: 0.8989, Train Recall: 0.8725
Epoch 31/100, Train Loss: 9339.0786, Train Accuracy: 82.9774, Train AUC-ROC: 0.8813, Train F1 Score: 0.8877 , Train Precision: 0.9026, Train Recall: 0.8733
Epoch 32/100, Train Loss: 9112.2016, Train Accuracy: 82.6724, Train AUC-ROC: 0.8778, Train F1 Score: 0.8860 , Train Precision: 0.8983, Train Recall: 0.8741
Epoch 33/100, Train Loss: 9022.9955, Train Accuracy: 82.6724, Train AUC-ROC: 0.8833, Train F1 Score: 0.8861 , Train Precision: 0.8976, Train Recall: 0.8749
Epoch 34/100, Train Loss: 9621.0154, Train Accuracy: 82.3063, Train AUC-ROC: 0.8811, Train F1 Score: 0.8833 , Train Precision: 0.8978, Train Recall: 0.8694
Epoch 35/100, Train Loss: 9824.0773, Train Accuracy: 82.9164, Train AUC-ROC: 0.8822, Train F1 Score: 0.8871 , Train Precision: 0.9039, Train Recall: 0.8709
Epoch 36/100, Train Loss: 9311.8271, Train Accuracy: 82.6724, Train AUC-ROC: 0.8810, Train F1 Score: 0.8855 , Train Precision: 0.9022, Train Recall: 0.8694
Epoch 37/100, Train Loss: 9101.9015, Train Accuracy: 82.4893, Train AUC-ROC: 0.8793, Train F1 Score: 0.8847 , Train Precision: 0.8980, Train Recall: 0.8717
Epoch 38/100, Train Loss: 9579.4292, Train Accuracy: 83.0995, Train AUC-ROC: 0.8805, Train F1 Score: 0.8891 , Train Precision: 0.8995, Train Recall: 0.8789
Epoch 39/100, Train Loss: 9410.4168, Train Accuracy: 82.4893, Train AUC-ROC: 0.8767, Train F1 Score: 0.8847 , Train Precision: 0.8980, Train Recall: 0.8717
Epoch 40/100, Train Loss: 9816.1487, Train Accuracy: 83.1605, Train AUC-ROC: 0.8800, Train F1 Score: 0.8890 , Train Precision: 0.9035, Train Recall: 0.8749
Epoch 41/100, Train Loss: 9974.9061, Train Accuracy: 82.9164, Train AUC-ROC: 0.8782, Train F1 Score: 0.8875 , Train Precision: 0.9012, Train Recall: 0.8741
