Epoch 1/100, Train Loss: 827.3145, Train Accuracy: 73.9475, Train AUC-ROC: 0.6820, Train F1 Score: 0.8376 , Train Precision: 0.8060, Train Recall: 0.8717
Epoch 2/100, Train Loss: 765.7096, Train Accuracy: 79.3777, Train AUC-ROC: 0.7441, Train F1 Score: 0.8743 , Train Precision: 0.8241, Train Recall: 0.9311
Epoch 3/100, Train Loss: 611.1671, Train Accuracy: 83.8926, Train AUC-ROC: 0.8592, Train F1 Score: 0.8985 , Train Precision: 0.8736, Train Recall: 0.9248
Epoch 4/100, Train Loss: 529.5428, Train Accuracy: 85.7230, Train AUC-ROC: 0.9031, Train F1 Score: 0.9079 , Train Precision: 0.9023, Train Recall: 0.9137
Epoch 5/100, Train Loss: 486.2461, Train Accuracy: 86.5772, Train AUC-ROC: 0.9199, Train F1 Score: 0.9121 , Train Precision: 0.9202, Train Recall: 0.9042
Epoch 6/100, Train Loss: 475.8360, Train Accuracy: 87.1873, Train AUC-ROC: 0.9242, Train F1 Score: 0.9167 , Train Precision: 0.9189, Train Recall: 0.9145
Epoch 7/100, Train Loss: 451.2134, Train Accuracy: 86.6382, Train AUC-ROC: 0.9311, Train F1 Score: 0.9122 , Train Precision: 0.9244, Train Recall: 0.9002
Epoch 8/100, Train Loss: 435.3399, Train Accuracy: 87.5534, Train AUC-ROC: 0.9361, Train F1 Score: 0.9188 , Train Precision: 0.9239, Train Recall: 0.9137
Epoch 9/100, Train Loss: 468.3850, Train Accuracy: 86.8212, Train AUC-ROC: 0.9250, Train F1 Score: 0.9130 , Train Precision: 0.9287, Train Recall: 0.8979
Epoch 10/100, Train Loss: 419.8344, Train Accuracy: 88.7736, Train AUC-ROC: 0.9409, Train F1 Score: 0.9263 , Train Precision: 0.9368, Train Recall: 0.9161
Epoch 11/100, Train Loss: 415.2873, Train Accuracy: 88.6516, Train AUC-ROC: 0.9414, Train F1 Score: 0.9264 , Train Precision: 0.9257, Train Recall: 0.9272
Epoch 12/100, Train Loss: 414.9202, Train Accuracy: 88.6516, Train AUC-ROC: 0.9407, Train F1 Score: 0.9258 , Train Precision: 0.9325, Train Recall: 0.9192
Epoch 13/100, Train Loss: 416.8592, Train Accuracy: 88.2855, Train AUC-ROC: 0.9396, Train F1 Score: 0.9243 , Train Precision: 0.9207, Train Recall: 0.9279
Epoch 14/100, Train Loss: 388.5364, Train Accuracy: 89.5058, Train AUC-ROC: 0.9478, Train F1 Score: 0.9322 , Train Precision: 0.9278, Train Recall: 0.9367
Epoch 15/100, Train Loss: 393.2613, Train Accuracy: 89.6278, Train AUC-ROC: 0.9469, Train F1 Score: 0.9335 , Train Precision: 0.9227, Train Recall: 0.9446
Epoch 16/100, Train Loss: 386.6525, Train Accuracy: 89.5058, Train AUC-ROC: 0.9491, Train F1 Score: 0.9327 , Train Precision: 0.9225, Train Recall: 0.9430
Epoch 17/100, Train Loss: 374.0037, Train Accuracy: 89.8719, Train AUC-ROC: 0.9517, Train F1 Score: 0.9345 , Train Precision: 0.9315, Train Recall: 0.9375
Epoch 18/100, Train Loss: 381.1977, Train Accuracy: 89.2007, Train AUC-ROC: 0.9507, Train F1 Score: 0.9291 , Train Precision: 0.9400, Train Recall: 0.9184
Epoch 19/100, Train Loss: 364.8720, Train Accuracy: 89.7498, Train AUC-ROC: 0.9544, Train F1 Score: 0.9326 , Train Precision: 0.9455, Train Recall: 0.9200
Epoch 20/100, Train Loss: 376.9078, Train Accuracy: 89.8109, Train AUC-ROC: 0.9514, Train F1 Score: 0.9332 , Train Precision: 0.9426, Train Recall: 0.9240
Epoch 21/100, Train Loss: 355.2401, Train Accuracy: 90.6040, Train AUC-ROC: 0.9558, Train F1 Score: 0.9385 , Train Precision: 0.9461, Train Recall: 0.9311
Epoch 22/100, Train Loss: 358.7598, Train Accuracy: 90.6040, Train AUC-ROC: 0.9561, Train F1 Score: 0.9387 , Train Precision: 0.9432, Train Recall: 0.9343
Epoch 23/100, Train Loss: 352.3899, Train Accuracy: 89.8719, Train AUC-ROC: 0.9576, Train F1 Score: 0.9338 , Train Precision: 0.9406, Train Recall: 0.9272
Epoch 24/100, Train Loss: 341.6507, Train Accuracy: 90.6040, Train AUC-ROC: 0.9598, Train F1 Score: 0.9385 , Train Precision: 0.9461, Train Recall: 0.9311
Epoch 25/100, Train Loss: 329.2781, Train Accuracy: 91.5802, Train AUC-ROC: 0.9636, Train F1 Score: 0.9449 , Train Precision: 0.9533, Train Recall: 0.9367
Epoch 26/100, Train Loss: 342.1423, Train Accuracy: 90.2379, Train AUC-ROC: 0.9612, Train F1 Score: 0.9355 , Train Precision: 0.9532, Train Recall: 0.9184
Epoch 27/100, Train Loss: 338.5370, Train Accuracy: 90.9701, Train AUC-ROC: 0.9615, Train F1 Score: 0.9412 , Train Precision: 0.9442, Train Recall: 0.9382
Epoch 28/100, Train Loss: 326.1144, Train Accuracy: 91.4582, Train AUC-ROC: 0.9643, Train F1 Score: 0.9442 , Train Precision: 0.9510, Train Recall: 0.9375
Epoch 29/100, Train Loss: 339.6258, Train Accuracy: 90.3600, Train AUC-ROC: 0.9614, Train F1 Score: 0.9363 , Train Precision: 0.9540, Train Recall: 0.9192
Epoch 30/100, Train Loss: 358.0834, Train Accuracy: 90.1159, Train AUC-ROC: 0.9576, Train F1 Score: 0.9345 , Train Precision: 0.9546, Train Recall: 0.9153
Epoch 31/100, Train Loss: 346.8718, Train Accuracy: 91.3362, Train AUC-ROC: 0.9600, Train F1 Score: 0.9435 , Train Precision: 0.9480, Train Recall: 0.9390
