Epoch 1/100, Train Loss: 798.3961, Train Accuracy: 78.0354, Train AUC-ROC: 0.7064, Train F1 Score: 0.8675 , Train Precision: 0.8103, Train Recall: 0.9335
Epoch 2/100, Train Loss: 620.0612, Train Accuracy: 84.2587, Train AUC-ROC: 0.8483, Train F1 Score: 0.9010 , Train Precision: 0.8742, Train Recall: 0.9295
Epoch 3/100, Train Loss: 523.4633, Train Accuracy: 85.3569, Train AUC-ROC: 0.9047, Train F1 Score: 0.9048 , Train Precision: 0.9069, Train Recall: 0.9026
Epoch 4/100, Train Loss: 473.1241, Train Accuracy: 86.0281, Train AUC-ROC: 0.9229, Train F1 Score: 0.9086 , Train Precision: 0.9163, Train Recall: 0.9010
Epoch 5/100, Train Loss: 504.0344, Train Accuracy: 86.1501, Train AUC-ROC: 0.9125, Train F1 Score: 0.9102 , Train Precision: 0.9092, Train Recall: 0.9113
Epoch 6/100, Train Loss: 510.2994, Train Accuracy: 85.6620, Train AUC-ROC: 0.9123, Train F1 Score: 0.9063 , Train Precision: 0.9132, Train Recall: 0.8994
Epoch 7/100, Train Loss: 486.6784, Train Accuracy: 86.2111, Train AUC-ROC: 0.9225, Train F1 Score: 0.9108 , Train Precision: 0.9079, Train Recall: 0.9137
Epoch 8/100, Train Loss: 502.8368, Train Accuracy: 86.3941, Train AUC-ROC: 0.9125, Train F1 Score: 0.9122 , Train Precision: 0.9075, Train Recall: 0.9169
Epoch 9/100, Train Loss: 468.6962, Train Accuracy: 85.7840, Train AUC-ROC: 0.9251, Train F1 Score: 0.9057 , Train Precision: 0.9263, Train Recall: 0.8860
Epoch 10/100, Train Loss: 519.9904, Train Accuracy: 83.4655, Train AUC-ROC: 0.9078, Train F1 Score: 0.8897 , Train Precision: 0.9154, Train Recall: 0.8654
Epoch 11/100, Train Loss: 496.9650, Train Accuracy: 85.9060, Train AUC-ROC: 0.9169, Train F1 Score: 0.9092 , Train Precision: 0.9025, Train Recall: 0.9161
Epoch 12/100, Train Loss: 489.1147, Train Accuracy: 86.6992, Train AUC-ROC: 0.9185, Train F1 Score: 0.9144 , Train Precision: 0.9066, Train Recall: 0.9224
