Epoch 1/100, Train Loss: 840.2068, Train Accuracy: 72.7883, Train AUC-ROC: 0.6669, Train F1 Score: 0.8316 , Train Precision: 0.7949, Train Recall: 0.8717
Epoch 19/100, Train Loss: 458.7912, Train Accuracy: 86.9433, Train AUC-ROC: 0.9288, Train F1 Score: 0.9160 , Train Precision: 0.9082, Train Recall: 0.9240
Epoch 20/100, Train Loss: 426.6842, Train Accuracy: 88.8957, Train AUC-ROC: 0.9343, Train F1 Score: 0.9291 , Train Precision: 0.9142, Train Recall: 0.9446
Epoch 21/100, Train Loss: 463.4214, Train Accuracy: 88.3466, Train AUC-ROC: 0.9182, Train F1 Score: 0.9252 , Train Precision: 0.9149, Train Recall: 0.9359
Epoch 22/100, Train Loss: 473.0147, Train Accuracy: 87.9195, Train AUC-ROC: 0.9148, Train F1 Score: 0.9217 , Train Precision: 0.9209, Train Recall: 0.9224
Epoch 23/100, Train Loss: 415.3089, Train Accuracy: 89.3838, Train AUC-ROC: 0.9423, Train F1 Score: 0.9308 , Train Precision: 0.9346, Train Recall: 0.9272
Epoch 24/100, Train Loss: 439.5121, Train Accuracy: 86.7602, Train AUC-ROC: 0.9353, Train F1 Score: 0.9123 , Train Precision: 0.9315, Train Recall: 0.8939
Epoch 25/100, Train Loss: 411.2377, Train Accuracy: 88.1025, Train AUC-ROC: 0.9434, Train F1 Score: 0.9224 , Train Precision: 0.9272, Train Recall: 0.9177
Epoch 26/100, Train Loss: 459.5274, Train Accuracy: 88.5906, Train AUC-ROC: 0.9231, Train F1 Score: 0.9259 , Train Precision: 0.9270, Train Recall: 0.9248
Epoch 27/100, Train Loss: 439.4938, Train Accuracy: 87.9195, Train AUC-ROC: 0.9294, Train F1 Score: 0.9217 , Train Precision: 0.9209, Train Recall: 0.9224
Epoch 28/100, Train Loss: 489.4202, Train Accuracy: 86.0281, Train AUC-ROC: 0.9185, Train F1 Score: 0.9073 , Train Precision: 0.9280, Train Recall: 0.8876
Epoch 29/100, Train Loss: 483.8575, Train Accuracy: 86.2721, Train AUC-ROC: 0.9201, Train F1 Score: 0.9109 , Train Precision: 0.9113, Train Recall: 0.9105
Epoch 30/100, Train Loss: 471.9512, Train Accuracy: 86.6992, Train AUC-ROC: 0.9218, Train F1 Score: 0.9134 , Train Precision: 0.9170, Train Recall: 0.9097
Epoch 31/100, Train Loss: 420.4381, Train Accuracy: 87.3703, Train AUC-ROC: 0.9395, Train F1 Score: 0.9167 , Train Precision: 0.9321, Train Recall: 0.9018
Epoch 32/100, Train Loss: 410.4065, Train Accuracy: 88.4686, Train AUC-ROC: 0.9425, Train F1 Score: 0.9243 , Train Precision: 0.9352, Train Recall: 0.9137
Epoch 33/100, Train Loss: 386.3015, Train Accuracy: 88.8957, Train AUC-ROC: 0.9490, Train F1 Score: 0.9270 , Train Precision: 0.9398, Train Recall: 0.9145
Epoch 34/100, Train Loss: 392.7364, Train Accuracy: 89.7498, Train AUC-ROC: 0.9478, Train F1 Score: 0.9328 , Train Precision: 0.9426, Train Recall: 0.9232
Epoch 35/100, Train Loss: 378.1954, Train Accuracy: 89.2617, Train AUC-ROC: 0.9520, Train F1 Score: 0.9292 , Train Precision: 0.9444, Train Recall: 0.9145
Epoch 36/100, Train Loss: 371.9442, Train Accuracy: 90.1769, Train AUC-ROC: 0.9516, Train F1 Score: 0.9356 , Train Precision: 0.9458, Train Recall: 0.9256
Epoch 37/100, Train Loss: 343.6845, Train Accuracy: 90.8481, Train AUC-ROC: 0.9608, Train F1 Score: 0.9399 , Train Precision: 0.9513, Train Recall: 0.9287
Epoch 38/100, Train Loss: 407.5864, Train Accuracy: 87.9195, Train AUC-ROC: 0.9448, Train F1 Score: 0.9200 , Train Precision: 0.9397, Train Recall: 0.9010
Epoch 39/100, Train Loss: 356.7935, Train Accuracy: 89.8719, Train AUC-ROC: 0.9575, Train F1 Score: 0.9328 , Train Precision: 0.9537, Train Recall: 0.9129
Epoch 40/100, Train Loss: 354.6111, Train Accuracy: 90.4820, Train AUC-ROC: 0.9576, Train F1 Score: 0.9379 , Train Precision: 0.9424, Train Recall: 0.9335
Epoch 41/100, Train Loss: 371.0530, Train Accuracy: 90.0549, Train AUC-ROC: 0.9530, Train F1 Score: 0.9357 , Train Precision: 0.9324, Train Recall: 0.9390
Epoch 42/100, Train Loss: 357.9048, Train Accuracy: 90.7871, Train AUC-ROC: 0.9546, Train F1 Score: 0.9402 , Train Precision: 0.9406, Train Recall: 0.9398
Epoch 43/100, Train Loss: 341.7301, Train Accuracy: 91.0921, Train AUC-ROC: 0.9590, Train F1 Score: 0.9420 , Train Precision: 0.9450, Train Recall: 0.9390
Epoch 44/100, Train Loss: 337.6782, Train Accuracy: 92.0683, Train AUC-ROC: 0.9616, Train F1 Score: 0.9491 , Train Precision: 0.9388, Train Recall: 0.9596
Epoch 45/100, Train Loss: 337.7323, Train Accuracy: 91.5192, Train AUC-ROC: 0.9610, Train F1 Score: 0.9453 , Train Precision: 0.9397, Train Recall: 0.9509
Epoch 46/100, Train Loss: 318.0814, Train Accuracy: 92.0073, Train AUC-ROC: 0.9646, Train F1 Score: 0.9483 , Train Precision: 0.9457, Train Recall: 0.9509
Epoch 47/100, Train Loss: 304.0261, Train Accuracy: 92.4344, Train AUC-ROC: 0.9670, Train F1 Score: 0.9509 , Train Precision: 0.9509, Train Recall: 0.9509
Epoch 48/100, Train Loss: 305.4909, Train Accuracy: 92.0073, Train AUC-ROC: 0.9682, Train F1 Score: 0.9483 , Train Precision: 0.9450, Train Recall: 0.9517
Epoch 49/100, Train Loss: 321.2708, Train Accuracy: 92.5564, Train AUC-ROC: 0.9625, Train F1 Score: 0.9520 , Train Precision: 0.9454, Train Recall: 0.9588
Epoch 50/100, Train Loss: 305.6256, Train Accuracy: 92.5564, Train AUC-ROC: 0.9668, Train F1 Score: 0.9520 , Train Precision: 0.9461, Train Recall: 0.9580
Epoch 51/100, Train Loss: 300.6744, Train Accuracy: 92.9835, Train AUC-ROC: 0.9666, Train F1 Score: 0.9549 , Train Precision: 0.9463, Train Recall: 0.9636
Epoch 52/100, Train Loss: 337.6560, Train Accuracy: 91.0311, Train AUC-ROC: 0.9616, Train F1 Score: 0.9418 , Train Precision: 0.9422, Train Recall: 0.9414
Epoch 53/100, Train Loss: 299.6755, Train Accuracy: 92.4344, Train AUC-ROC: 0.9687, Train F1 Score: 0.9509 , Train Precision: 0.9516, Train Recall: 0.9501
Epoch 54/100, Train Loss: 308.2737, Train Accuracy: 92.7395, Train AUC-ROC: 0.9655, Train F1 Score: 0.9530 , Train Precision: 0.9504, Train Recall: 0.9557
Epoch 55/100, Train Loss: 291.6761, Train Accuracy: 92.8005, Train AUC-ROC: 0.9687, Train F1 Score: 0.9534 , Train Precision: 0.9511, Train Recall: 0.9557
Epoch 56/100, Train Loss: 292.6874, Train Accuracy: 92.0683, Train AUC-ROC: 0.9700, Train F1 Score: 0.9487 , Train Precision: 0.9457, Train Recall: 0.9517
Epoch 57/100, Train Loss: 300.0591, Train Accuracy: 92.5564, Train AUC-ROC: 0.9675, Train F1 Score: 0.9514 , Train Precision: 0.9568, Train Recall: 0.9462
Epoch 58/100, Train Loss: 293.3113, Train Accuracy: 93.0445, Train AUC-ROC: 0.9687, Train F1 Score: 0.9549 , Train Precision: 0.9542, Train Recall: 0.9557
Epoch 59/100, Train Loss: 308.6104, Train Accuracy: 92.8005, Train AUC-ROC: 0.9649, Train F1 Score: 0.9534 , Train Precision: 0.9511, Train Recall: 0.9557
Epoch 60/100, Train Loss: 294.2408, Train Accuracy: 92.6785, Train AUC-ROC: 0.9664, Train F1 Score: 0.9523 , Train Precision: 0.9561, Train Recall: 0.9485
Epoch 61/100, Train Loss: 294.6835, Train Accuracy: 92.9835, Train AUC-ROC: 0.9681, Train F1 Score: 0.9542 , Train Precision: 0.9607, Train Recall: 0.9477
Epoch 62/100, Train Loss: 263.3192, Train Accuracy: 94.0207, Train AUC-ROC: 0.9747, Train F1 Score: 0.9610 , Train Precision: 0.9656, Train Recall: 0.9565
Epoch 63/100, Train Loss: 294.2536, Train Accuracy: 92.6174, Train AUC-ROC: 0.9696, Train F1 Score: 0.9519 , Train Precision: 0.9568, Train Recall: 0.9470
Epoch 64/100, Train Loss: 279.1742, Train Accuracy: 92.9835, Train AUC-ROC: 0.9720, Train F1 Score: 0.9541 , Train Precision: 0.9622, Train Recall: 0.9462
Epoch 65/100, Train Loss: 318.3853, Train Accuracy: 91.6412, Train AUC-ROC: 0.9653, Train F1 Score: 0.9453 , Train Precision: 0.9533, Train Recall: 0.9375
Epoch 66/100, Train Loss: 297.1244, Train Accuracy: 92.8615, Train AUC-ROC: 0.9692, Train F1 Score: 0.9534 , Train Precision: 0.9599, Train Recall: 0.9470
Epoch 67/100, Train Loss: 308.2798, Train Accuracy: 92.1904, Train AUC-ROC: 0.9634, Train F1 Score: 0.9492 , Train Precision: 0.9522, Train Recall: 0.9462
Epoch 68/100, Train Loss: 327.6945, Train Accuracy: 91.3972, Train AUC-ROC: 0.9645, Train F1 Score: 0.9434 , Train Precision: 0.9568, Train Recall: 0.9303
Epoch 69/100, Train Loss: 278.8699, Train Accuracy: 92.8005, Train AUC-ROC: 0.9731, Train F1 Score: 0.9531 , Train Precision: 0.9576, Train Recall: 0.9485
Epoch 70/100, Train Loss: 277.9197, Train Accuracy: 92.6785, Train AUC-ROC: 0.9730, Train F1 Score: 0.9523 , Train Precision: 0.9554, Train Recall: 0.9493
Epoch 71/100, Train Loss: 280.3357, Train Accuracy: 92.9835, Train AUC-ROC: 0.9700, Train F1 Score: 0.9538 , Train Precision: 0.9674, Train Recall: 0.9406
Epoch 72/100, Train Loss: 286.0018, Train Accuracy: 93.7767, Train AUC-ROC: 0.9637, Train F1 Score: 0.9595 , Train Precision: 0.9633, Train Recall: 0.9557
Epoch 73/100, Train Loss: 303.5058, Train Accuracy: 92.9225, Train AUC-ROC: 0.9594, Train F1 Score: 0.9538 , Train Precision: 0.9599, Train Recall: 0.9477
Epoch 74/100, Train Loss: 302.9603, Train Accuracy: 92.4954, Train AUC-ROC: 0.9666, Train F1 Score: 0.9508 , Train Precision: 0.9612, Train Recall: 0.9406
Epoch 75/100, Train Loss: 281.5422, Train Accuracy: 93.1666, Train AUC-ROC: 0.9713, Train F1 Score: 0.9554 , Train Precision: 0.9600, Train Recall: 0.9509
Epoch 76/100, Train Loss: 288.8667, Train Accuracy: 93.9597, Train AUC-ROC: 0.9613, Train F1 Score: 0.9609 , Train Precision: 0.9583, Train Recall: 0.9636
Epoch 77/100, Train Loss: 326.4381, Train Accuracy: 93.5937, Train AUC-ROC: 0.9501, Train F1 Score: 0.9587 , Train Precision: 0.9516, Train Recall: 0.9660
Epoch 78/100, Train Loss: 294.5630, Train Accuracy: 92.9225, Train AUC-ROC: 0.9670, Train F1 Score: 0.9537 , Train Precision: 0.9621, Train Recall: 0.9454
Epoch 79/100, Train Loss: 309.4032, Train Accuracy: 92.6785, Train AUC-ROC: 0.9643, Train F1 Score: 0.9520 , Train Precision: 0.9620, Train Recall: 0.9422
Epoch 80/100, Train Loss: 268.3831, Train Accuracy: 93.2886, Train AUC-ROC: 0.9736, Train F1 Score: 0.9564 , Train Precision: 0.9579, Train Recall: 0.9549
Epoch 81/100, Train Loss: 266.3105, Train Accuracy: 93.8377, Train AUC-ROC: 0.9746, Train F1 Score: 0.9600 , Train Precision: 0.9604, Train Recall: 0.9596
Epoch 82/100, Train Loss: 281.7429, Train Accuracy: 93.9597, Train AUC-ROC: 0.9710, Train F1 Score: 0.9607 , Train Precision: 0.9641, Train Recall: 0.9572
Epoch 83/100, Train Loss: 308.3008, Train Accuracy: 92.6785, Train AUC-ROC: 0.9660, Train F1 Score: 0.9520 , Train Precision: 0.9620, Train Recall: 0.9422
Epoch 84/100, Train Loss: 330.6460, Train Accuracy: 92.0683, Train AUC-ROC: 0.9567, Train F1 Score: 0.9478 , Train Precision: 0.9609, Train Recall: 0.9351
Epoch 85/100, Train Loss: 294.0158, Train Accuracy: 92.7395, Train AUC-ROC: 0.9667, Train F1 Score: 0.9524 , Train Precision: 0.9628, Train Recall: 0.9422
Epoch 86/100, Train Loss: 301.8280, Train Accuracy: 91.8853, Train AUC-ROC: 0.9665, Train F1 Score: 0.9466 , Train Precision: 0.9608, Train Recall: 0.9327
Epoch 87/100, Train Loss: 317.8406, Train Accuracy: 91.9463, Train AUC-ROC: 0.9666, Train F1 Score: 0.9471 , Train Precision: 0.9594, Train Recall: 0.9351
Epoch 88/100, Train Loss: 284.2764, Train Accuracy: 92.5564, Train AUC-ROC: 0.9712, Train F1 Score: 0.9511 , Train Precision: 0.9627, Train Recall: 0.9398
Epoch 89/100, Train Loss: 268.3139, Train Accuracy: 92.8005, Train AUC-ROC: 0.9752, Train F1 Score: 0.9532 , Train Precision: 0.9540, Train Recall: 0.9525
Epoch 90/100, Train Loss: 310.9782, Train Accuracy: 92.3124, Train AUC-ROC: 0.9657, Train F1 Score: 0.9503 , Train Precision: 0.9473, Train Recall: 0.9533
Epoch 91/100, Train Loss: 290.9438, Train Accuracy: 92.9225, Train AUC-ROC: 0.9678, Train F1 Score: 0.9540 , Train Precision: 0.9562, Train Recall: 0.9517
Epoch 92/100, Train Loss: 320.8058, Train Accuracy: 92.4954, Train AUC-ROC: 0.9623, Train F1 Score: 0.9513 , Train Precision: 0.9517, Train Recall: 0.9509
Epoch 93/100, Train Loss: 306.9482, Train Accuracy: 92.4954, Train AUC-ROC: 0.9641, Train F1 Score: 0.9512 , Train Precision: 0.9538, Train Recall: 0.9485
Epoch 94/100, Train Loss: 312.3328, Train Accuracy: 91.5192, Train AUC-ROC: 0.9660, Train F1 Score: 0.9437 , Train Precision: 0.9652, Train Recall: 0.9232
Epoch 95/100, Train Loss: 310.2357, Train Accuracy: 91.8243, Train AUC-ROC: 0.9669, Train F1 Score: 0.9470 , Train Precision: 0.9470, Train Recall: 0.9470
Epoch 96/100, Train Loss: 328.3200, Train Accuracy: 91.8853, Train AUC-ROC: 0.9657, Train F1 Score: 0.9476 , Train Precision: 0.9435, Train Recall: 0.9517
Epoch 97/100, Train Loss: 645.1344, Train Accuracy: 81.2081, Train AUC-ROC: 0.8481, Train F1 Score: 0.8797 , Train Precision: 0.8682, Train Recall: 0.8915
Epoch 98/100, Train Loss: 791.2669, Train Accuracy: 79.2556, Train AUC-ROC: 0.7272, Train F1 Score: 0.8751 , Train Precision: 0.8163, Train Recall: 0.9430
Epoch 99/100, Train Loss: 460.5610, Train Accuracy: 88.2855, Train AUC-ROC: 0.9276, Train F1 Score: 0.9235 , Train Precision: 0.9294, Train Recall: 0.9177
Epoch 100/100, Train Loss: 360.8974, Train Accuracy: 89.9939, Train AUC-ROC: 0.9553, Train F1 Score: 0.9345 , Train Precision: 0.9428, Train Recall: 0.9264
