Epoch 1/100, Train Loss: 165837.6832, Train Accuracy: 74.1306, Train AUC-ROC: 0.6496, Train F1 Score: 0.8462
Epoch 2/100, Train Loss: 163376.8276, Train Accuracy: 77.4863, Train AUC-ROC: 0.7214, Train F1 Score: 0.8707
Epoch 3/100, Train Loss: 149607.6889, Train Accuracy: 78.9506, Train AUC-ROC: 0.7809, Train F1 Score: 0.8738
Epoch 4/100, Train Loss: 146686.6924, Train Accuracy: 79.2556, Train AUC-ROC: 0.8163, Train F1 Score: 0.8673
Epoch 5/100, Train Loss: 160439.7686, Train Accuracy: 79.6217, Train AUC-ROC: 0.8373, Train F1 Score: 0.8665
Epoch 6/100, Train Loss: 148857.3305, Train Accuracy: 79.4387, Train AUC-ROC: 0.8441, Train F1 Score: 0.8647
Epoch 7/100, Train Loss: 143798.3734, Train Accuracy: 80.4759, Train AUC-ROC: 0.8481, Train F1 Score: 0.8714
Epoch 8/100, Train Loss: 146317.2295, Train Accuracy: 80.3539, Train AUC-ROC: 0.8557, Train F1 Score: 0.8700
Epoch 9/100, Train Loss: 146091.9299, Train Accuracy: 80.4759, Train AUC-ROC: 0.8589, Train F1 Score: 0.8715
Epoch 10/100, Train Loss: 145829.6638, Train Accuracy: 81.6351, Train AUC-ROC: 0.8613, Train F1 Score: 0.8780
Epoch 11/100, Train Loss: 145656.3028, Train Accuracy: 81.2691, Train AUC-ROC: 0.8592, Train F1 Score: 0.8760
Epoch 12/100, Train Loss: 145537.7462, Train Accuracy: 81.0860, Train AUC-ROC: 0.8687, Train F1 Score: 0.8744
Epoch 13/100, Train Loss: 145194.8621, Train Accuracy: 82.1232, Train AUC-ROC: 0.8718, Train F1 Score: 0.8817
Epoch 14/100, Train Loss: 145264.9195, Train Accuracy: 81.8182, Train AUC-ROC: 0.8723, Train F1 Score: 0.8795
Epoch 15/100, Train Loss: 145034.7217, Train Accuracy: 81.7572, Train AUC-ROC: 0.8712, Train F1 Score: 0.8790
Epoch 16/100, Train Loss: 145276.5836, Train Accuracy: 81.6351, Train AUC-ROC: 0.8704, Train F1 Score: 0.8782
Epoch 17/100, Train Loss: 145346.9243, Train Accuracy: 81.1470, Train AUC-ROC: 0.8677, Train F1 Score: 0.8751
Epoch 18/100, Train Loss: 144800.6048, Train Accuracy: 81.0250, Train AUC-ROC: 0.8709, Train F1 Score: 0.8737
Epoch 19/100, Train Loss: 145233.1821, Train Accuracy: 82.0622, Train AUC-ROC: 0.8728, Train F1 Score: 0.8815
Epoch 20/100, Train Loss: 145060.0553, Train Accuracy: 81.7572, Train AUC-ROC: 0.8717, Train F1 Score: 0.8793
Epoch 21/100, Train Loss: 145298.6837, Train Accuracy: 82.5503, Train AUC-ROC: 0.8702, Train F1 Score: 0.8848
