Epoch 1/100, Train Loss: 12853.7587, Train Accuracy: 73.8865, Train AUC-ROC: 0.6597, Train F1 Score: 0.8438 , Train Precision: 0.7827, Train Recall: 0.9153
Epoch 2/100, Train Loss: 11126.1459, Train Accuracy: 78.5235, Train AUC-ROC: 0.7309, Train F1 Score: 0.8750 , Train Precision: 0.7933, Train Recall: 0.9755
Epoch 3/100, Train Loss: 10983.4261, Train Accuracy: 79.4387, Train AUC-ROC: 0.7868, Train F1 Score: 0.8761 , Train Precision: 0.8176, Train Recall: 0.9438
Epoch 4/100, Train Loss: 10711.3165, Train Accuracy: 79.2556, Train AUC-ROC: 0.8159, Train F1 Score: 0.8685 , Train Precision: 0.8488, Train Recall: 0.8892
Epoch 5/100, Train Loss: 10935.9767, Train Accuracy: 79.4387, Train AUC-ROC: 0.8335, Train F1 Score: 0.8661 , Train Precision: 0.8692, Train Recall: 0.8630
Epoch 6/100, Train Loss: 10890.9018, Train Accuracy: 79.8048, Train AUC-ROC: 0.8422, Train F1 Score: 0.8673 , Train Precision: 0.8782, Train Recall: 0.8567
Epoch 7/100, Train Loss: 10834.4296, Train Accuracy: 79.8658, Train AUC-ROC: 0.8457, Train F1 Score: 0.8670 , Train Precision: 0.8827, Train Recall: 0.8519
Epoch 8/100, Train Loss: 10650.0078, Train Accuracy: 80.2929, Train AUC-ROC: 0.8515, Train F1 Score: 0.8692 , Train Precision: 0.8897, Train Recall: 0.8496
Epoch 9/100, Train Loss: 9493.8824, Train Accuracy: 80.2929, Train AUC-ROC: 0.8540, Train F1 Score: 0.8690 , Train Precision: 0.8910, Train Recall: 0.8480
Epoch 10/100, Train Loss: 9476.8527, Train Accuracy: 81.0860, Train AUC-ROC: 0.8576, Train F1 Score: 0.8743 , Train Precision: 0.8961, Train Recall: 0.8535
Epoch 11/100, Train Loss: 10612.5361, Train Accuracy: 81.4521, Train AUC-ROC: 0.8608, Train F1 Score: 0.8775 , Train Precision: 0.8934, Train Recall: 0.8622
Epoch 12/100, Train Loss: 10835.9853, Train Accuracy: 81.0860, Train AUC-ROC: 0.8600, Train F1 Score: 0.8753 , Train Precision: 0.8896, Train Recall: 0.8614
Epoch 13/100, Train Loss: 10799.9551, Train Accuracy: 80.9640, Train AUC-ROC: 0.8631, Train F1 Score: 0.8732 , Train Precision: 0.8972, Train Recall: 0.8504
Epoch 14/100, Train Loss: 10767.0647, Train Accuracy: 81.6962, Train AUC-ROC: 0.8630, Train F1 Score: 0.8788 , Train Precision: 0.8969, Train Recall: 0.8614
Epoch 15/100, Train Loss: 10683.9292, Train Accuracy: 81.3911, Train AUC-ROC: 0.8665, Train F1 Score: 0.8765 , Train Precision: 0.8972, Train Recall: 0.8567
Epoch 16/100, Train Loss: 10626.6060, Train Accuracy: 81.9402, Train AUC-ROC: 0.8690, Train F1 Score: 0.8801 , Train Precision: 0.9012, Train Recall: 0.8599
Epoch 17/100, Train Loss: 10651.9119, Train Accuracy: 81.6351, Train AUC-ROC: 0.8710, Train F1 Score: 0.8779 , Train Precision: 0.9002, Train Recall: 0.8567
Epoch 18/100, Train Loss: 10634.0078, Train Accuracy: 81.5741, Train AUC-ROC: 0.8729, Train F1 Score: 0.8768 , Train Precision: 0.9041, Train Recall: 0.8511
Epoch 19/100, Train Loss: 10416.8187, Train Accuracy: 81.5741, Train AUC-ROC: 0.8705, Train F1 Score: 0.8775 , Train Precision: 0.8994, Train Recall: 0.8567
Epoch 20/100, Train Loss: 8958.3286, Train Accuracy: 82.1232, Train AUC-ROC: 0.8718, Train F1 Score: 0.8815 , Train Precision: 0.9008, Train Recall: 0.8630
Epoch 21/100, Train Loss: 9422.7771, Train Accuracy: 81.8182, Train AUC-ROC: 0.8715, Train F1 Score: 0.8793 , Train Precision: 0.9004, Train Recall: 0.8591
Epoch 22/100, Train Loss: 7852.1478, Train Accuracy: 82.1232, Train AUC-ROC: 0.8748, Train F1 Score: 0.8817 , Train Precision: 0.8995, Train Recall: 0.8646
Epoch 23/100, Train Loss: 7640.6785, Train Accuracy: 81.4521, Train AUC-ROC: 0.8709, Train F1 Score: 0.8765 , Train Precision: 0.8999, Train Recall: 0.8543
Epoch 24/100, Train Loss: 7558.6076, Train Accuracy: 81.8182, Train AUC-ROC: 0.8755, Train F1 Score: 0.8793 , Train Precision: 0.9004, Train Recall: 0.8591
Epoch 25/100, Train Loss: 7286.5501, Train Accuracy: 81.4521, Train AUC-ROC: 0.8722, Train F1 Score: 0.8766 , Train Precision: 0.8993, Train Recall: 0.8551
Epoch 26/100, Train Loss: 7256.5342, Train Accuracy: 82.3063, Train AUC-ROC: 0.8757, Train F1 Score: 0.8829 , Train Precision: 0.9011, Train Recall: 0.8654
Epoch 27/100, Train Loss: 7414.9793, Train Accuracy: 81.5131, Train AUC-ROC: 0.8696, Train F1 Score: 0.8773 , Train Precision: 0.8980, Train Recall: 0.8575
Epoch 28/100, Train Loss: 7181.4523, Train Accuracy: 82.1843, Train AUC-ROC: 0.8728, Train F1 Score: 0.8822 , Train Precision: 0.8996, Train Recall: 0.8654
Epoch 29/100, Train Loss: 7185.5674, Train Accuracy: 81.8792, Train AUC-ROC: 0.8759, Train F1 Score: 0.8801 , Train Precision: 0.8979, Train Recall: 0.8630
Epoch 30/100, Train Loss: 7155.2395, Train Accuracy: 82.0012, Train AUC-ROC: 0.8770, Train F1 Score: 0.8809 , Train Precision: 0.8987, Train Recall: 0.8638
Epoch 31/100, Train Loss: 7100.4478, Train Accuracy: 82.3063, Train AUC-ROC: 0.8727, Train F1 Score: 0.8829 , Train Precision: 0.9011, Train Recall: 0.8654
