Epoch 1/100, Train Loss: 105670.7739, Train Accuracy: 74.2526, Train AUC-ROC: 0.6537, Train F1 Score: 0.8486 , Train Precision: 0.7757, Train Recall: 0.9367
Epoch 2/100, Train Loss: 74305.7741, Train Accuracy: 78.1574, Train AUC-ROC: 0.7426, Train F1 Score: 0.8713 , Train Precision: 0.7979, Train Recall: 0.9596
Epoch 3/100, Train Loss: 73074.0814, Train Accuracy: 78.9506, Train AUC-ROC: 0.8009, Train F1 Score: 0.8664 , Train Precision: 0.8477, Train Recall: 0.8860
Epoch 4/100, Train Loss: 72430.3807, Train Accuracy: 79.7437, Train AUC-ROC: 0.8332, Train F1 Score: 0.8685 , Train Precision: 0.8692, Train Recall: 0.8678
Epoch 5/100, Train Loss: 70978.0104, Train Accuracy: 80.2929, Train AUC-ROC: 0.8463, Train F1 Score: 0.8703 , Train Precision: 0.8827, Train Recall: 0.8583
Epoch 6/100, Train Loss: 72035.6164, Train Accuracy: 79.9878, Train AUC-ROC: 0.8493, Train F1 Score: 0.8681 , Train Precision: 0.8823, Train Recall: 0.8543
Epoch 7/100, Train Loss: 72069.7264, Train Accuracy: 80.8420, Train AUC-ROC: 0.8503, Train F1 Score: 0.8740 , Train Precision: 0.8861, Train Recall: 0.8622
Epoch 8/100, Train Loss: 71847.9324, Train Accuracy: 80.8420, Train AUC-ROC: 0.8618, Train F1 Score: 0.8733 , Train Precision: 0.8905, Train Recall: 0.8567
Epoch 9/100, Train Loss: 72170.9408, Train Accuracy: 81.3301, Train AUC-ROC: 0.8646, Train F1 Score: 0.8768 , Train Precision: 0.8919, Train Recall: 0.8622
Epoch 10/100, Train Loss: 71865.8008, Train Accuracy: 81.5741, Train AUC-ROC: 0.8691, Train F1 Score: 0.8784 , Train Precision: 0.8935, Train Recall: 0.8638
Epoch 11/100, Train Loss: 71579.4532, Train Accuracy: 81.6351, Train AUC-ROC: 0.8679, Train F1 Score: 0.8784 , Train Precision: 0.8969, Train Recall: 0.8606
Epoch 12/100, Train Loss: 71882.6945, Train Accuracy: 81.4521, Train AUC-ROC: 0.8731, Train F1 Score: 0.8769 , Train Precision: 0.8973, Train Recall: 0.8575
Epoch 13/100, Train Loss: 71572.7718, Train Accuracy: 81.1470, Train AUC-ROC: 0.8714, Train F1 Score: 0.8753 , Train Precision: 0.8929, Train Recall: 0.8583
Epoch 14/100, Train Loss: 71466.6496, Train Accuracy: 81.6962, Train AUC-ROC: 0.8720, Train F1 Score: 0.8789 , Train Precision: 0.8963, Train Recall: 0.8622
