Epoch 1/100, Train Loss: 71435.9025, Train Accuracy: 78.9875, Train AUC-ROC: 0.8967, Train F1 Score: 0.7563 , Train Precision: 0.9040, Train Recall: 0.6500
Epoch 2/100, Train Loss: 54102.7555, Train Accuracy: 86.3250, Train AUC-ROC: 0.9428, Train F1 Score: 0.8546 , Train Precision: 0.9152, Train Recall: 0.8016
Epoch 3/100, Train Loss: 37108.1814, Train Accuracy: 89.0250, Train AUC-ROC: 0.9606, Train F1 Score: 0.8849 , Train Precision: 0.9334, Train Recall: 0.8412
Epoch 4/100, Train Loss: 35753.3628, Train Accuracy: 90.3375, Train AUC-ROC: 0.9673, Train F1 Score: 0.8985 , Train Precision: 0.9497, Train Recall: 0.8524
Epoch 5/100, Train Loss: 34883.9892, Train Accuracy: 90.3250, Train AUC-ROC: 0.9686, Train F1 Score: 0.8984 , Train Precision: 0.9490, Train Recall: 0.8529
Epoch 6/100, Train Loss: 34308.0451, Train Accuracy: 90.6875, Train AUC-ROC: 0.9696, Train F1 Score: 0.9026 , Train Precision: 0.9494, Train Recall: 0.8602
Epoch 7/100, Train Loss: 33818.9943, Train Accuracy: 90.7750, Train AUC-ROC: 0.9707, Train F1 Score: 0.9035 , Train Precision: 0.9500, Train Recall: 0.8614
Epoch 8/100, Train Loss: 33508.3549, Train Accuracy: 90.7375, Train AUC-ROC: 0.9709, Train F1 Score: 0.9030 , Train Precision: 0.9504, Train Recall: 0.8602
Epoch 9/100, Train Loss: 33338.9026, Train Accuracy: 90.8625, Train AUC-ROC: 0.9718, Train F1 Score: 0.9042 , Train Precision: 0.9538, Train Recall: 0.8594
Epoch 10/100, Train Loss: 33185.2115, Train Accuracy: 91.1250, Train AUC-ROC: 0.9712, Train F1 Score: 0.9071 , Train Precision: 0.9551, Train Recall: 0.8637
Epoch 11/100, Train Loss: 33124.6957, Train Accuracy: 91.1500, Train AUC-ROC: 0.9714, Train F1 Score: 0.9072 , Train Precision: 0.9569, Train Recall: 0.8624
