Epoch 1/100, Train Loss: 3592.3360, Train Accuracy: 75.4500, Train AUC-ROC: 0.8709, Train F1 Score: 0.7114 , Train Precision: 0.8665, Train Recall: 0.6034
Epoch 2/100, Train Loss: 2311.9183, Train Accuracy: 87.2500, Train AUC-ROC: 0.9492, Train F1 Score: 0.8647 , Train Precision: 0.9240, Train Recall: 0.8126
Epoch 3/100, Train Loss: 2132.1125, Train Accuracy: 88.4500, Train AUC-ROC: 0.9561, Train F1 Score: 0.8783 , Train Precision: 0.9310, Train Recall: 0.8313
Epoch 4/100, Train Loss: 1976.1970, Train Accuracy: 89.5875, Train AUC-ROC: 0.9623, Train F1 Score: 0.8907 , Train Precision: 0.9407, Train Recall: 0.8457
Epoch 5/100, Train Loss: 1886.8513, Train Accuracy: 90.2125, Train AUC-ROC: 0.9653, Train F1 Score: 0.8973 , Train Precision: 0.9469, Train Recall: 0.8527
Epoch 6/100, Train Loss: 1877.7732, Train Accuracy: 90.2125, Train AUC-ROC: 0.9658, Train F1 Score: 0.8975 , Train Precision: 0.9451, Train Recall: 0.8544
Epoch 7/100, Train Loss: 1840.8177, Train Accuracy: 90.4125, Train AUC-ROC: 0.9667, Train F1 Score: 0.8996 , Train Precision: 0.9471, Train Recall: 0.8567
Epoch 8/100, Train Loss: 1844.4069, Train Accuracy: 90.4250, Train AUC-ROC: 0.9669, Train F1 Score: 0.8998 , Train Precision: 0.9471, Train Recall: 0.8569
Epoch 9/100, Train Loss: 1990.2758, Train Accuracy: 89.4250, Train AUC-ROC: 0.9621, Train F1 Score: 0.8894 , Train Precision: 0.9351, Train Recall: 0.8480
Epoch 10/100, Train Loss: 1819.7629, Train Accuracy: 90.3625, Train AUC-ROC: 0.9678, Train F1 Score: 0.8989 , Train Precision: 0.9483, Train Recall: 0.8544
Epoch 11/100, Train Loss: 1964.1013, Train Accuracy: 89.5500, Train AUC-ROC: 0.9629, Train F1 Score: 0.8898 , Train Precision: 0.9446, Train Recall: 0.8410
Epoch 12/100, Train Loss: 1959.6569, Train Accuracy: 89.5000, Train AUC-ROC: 0.9636, Train F1 Score: 0.8901 , Train Precision: 0.9364, Train Recall: 0.8482
Epoch 13/100, Train Loss: 2048.2948, Train Accuracy: 88.9000, Train AUC-ROC: 0.9603, Train F1 Score: 0.8829 , Train Precision: 0.9370, Train Recall: 0.8347
Epoch 14/100, Train Loss: 2037.0406, Train Accuracy: 89.3500, Train AUC-ROC: 0.9607, Train F1 Score: 0.8887 , Train Precision: 0.9334, Train Recall: 0.8482
Epoch 15/100, Train Loss: 1994.1497, Train Accuracy: 89.7500, Train AUC-ROC: 0.9627, Train F1 Score: 0.8925 , Train Precision: 0.9411, Train Recall: 0.8487
Epoch 16/100, Train Loss: 1940.1408, Train Accuracy: 89.7750, Train AUC-ROC: 0.9640, Train F1 Score: 0.8931 , Train Precision: 0.9387, Train Recall: 0.8517
Epoch 17/100, Train Loss: 1927.6473, Train Accuracy: 90.1000, Train AUC-ROC: 0.9645, Train F1 Score: 0.8964 , Train Precision: 0.9435, Train Recall: 0.8537
Epoch 18/100, Train Loss: 2068.7647, Train Accuracy: 88.9875, Train AUC-ROC: 0.9595, Train F1 Score: 0.8849 , Train Precision: 0.9302, Train Recall: 0.8437
Epoch 19/100, Train Loss: 1930.3925, Train Accuracy: 90.0500, Train AUC-ROC: 0.9648, Train F1 Score: 0.8962 , Train Precision: 0.9393, Train Recall: 0.8569
Epoch 20/100, Train Loss: 2181.9504, Train Accuracy: 88.5375, Train AUC-ROC: 0.9555, Train F1 Score: 0.8793 , Train Precision: 0.9319, Train Recall: 0.8323
Epoch 21/100, Train Loss: 2103.2385, Train Accuracy: 89.0125, Train AUC-ROC: 0.9586, Train F1 Score: 0.8847 , Train Precision: 0.9338, Train Recall: 0.8405
Epoch 22/100, Train Loss: 2230.2707, Train Accuracy: 88.4125, Train AUC-ROC: 0.9536, Train F1 Score: 0.8772 , Train Precision: 0.9364, Train Recall: 0.8250
Epoch 23/100, Train Loss: 2405.6447, Train Accuracy: 87.3250, Train AUC-ROC: 0.9467, Train F1 Score: 0.8659 , Train Precision: 0.9223, Train Recall: 0.8161
Epoch 24/100, Train Loss: 2291.6710, Train Accuracy: 87.9500, Train AUC-ROC: 0.9512, Train F1 Score: 0.8731 , Train Precision: 0.9255, Train Recall: 0.8263
Epoch 25/100, Train Loss: 2287.6852, Train Accuracy: 87.4125, Train AUC-ROC: 0.9515, Train F1 Score: 0.8675 , Train Precision: 0.9186, Train Recall: 0.8218
Epoch 26/100, Train Loss: 2358.0823, Train Accuracy: 87.5375, Train AUC-ROC: 0.9484, Train F1 Score: 0.8681 , Train Precision: 0.9252, Train Recall: 0.8175
Epoch 27/100, Train Loss: 2343.0477, Train Accuracy: 87.5625, Train AUC-ROC: 0.9487, Train F1 Score: 0.8688 , Train Precision: 0.9222, Train Recall: 0.8213
Epoch 28/100, Train Loss: nan, Train Accuracy: 65.7625, Train AUC-ROC: 0.7680, Train F1 Score: 0.5041 , Train Precision: 0.9212, Train Recall: 0.3470
