Epoch 1/100, Train Loss: 2680.5037, Train Accuracy: 84.3875, Train AUC-ROC: 0.9312, Train F1 Score: 0.8315 , Train Precision: 0.9062, Train Recall: 0.7682
Epoch 2/100, Train Loss: 2059.7554, Train Accuracy: 89.3375, Train AUC-ROC: 0.9602, Train F1 Score: 0.8881 , Train Precision: 0.9374, Train Recall: 0.8437
Epoch 3/100, Train Loss: 1981.6820, Train Accuracy: 89.7625, Train AUC-ROC: 0.9632, Train F1 Score: 0.8926 , Train Precision: 0.9414, Train Recall: 0.8487
Epoch 4/100, Train Loss: 1926.7727, Train Accuracy: 90.1875, Train AUC-ROC: 0.9653, Train F1 Score: 0.8972 , Train Precision: 0.9453, Train Recall: 0.8537
Epoch 5/100, Train Loss: 1849.1031, Train Accuracy: 90.5125, Train AUC-ROC: 0.9679, Train F1 Score: 0.9008 , Train Precision: 0.9472, Train Recall: 0.8587
Epoch 6/100, Train Loss: 1812.3357, Train Accuracy: 90.9875, Train AUC-ROC: 0.9692, Train F1 Score: 0.9060 , Train Precision: 0.9495, Train Recall: 0.8664
Epoch 7/100, Train Loss: 1780.7962, Train Accuracy: 91.0000, Train AUC-ROC: 0.9705, Train F1 Score: 0.9062 , Train Precision: 0.9492, Train Recall: 0.8669
Epoch 8/100, Train Loss: 1749.6737, Train Accuracy: 91.3500, Train AUC-ROC: 0.9716, Train F1 Score: 0.9099 , Train Precision: 0.9528, Train Recall: 0.8706
Epoch 9/100, Train Loss: 1743.3461, Train Accuracy: 91.3000, Train AUC-ROC: 0.9716, Train F1 Score: 0.9093 , Train Precision: 0.9528, Train Recall: 0.8696
Epoch 10/100, Train Loss: 1713.7467, Train Accuracy: 91.3000, Train AUC-ROC: 0.9726, Train F1 Score: 0.9096 , Train Precision: 0.9493, Train Recall: 0.8731
Epoch 11/100, Train Loss: 1722.7078, Train Accuracy: 91.3375, Train AUC-ROC: 0.9724, Train F1 Score: 0.9097 , Train Precision: 0.9530, Train Recall: 0.8701
Epoch 12/100, Train Loss: 1683.6937, Train Accuracy: 91.2625, Train AUC-ROC: 0.9734, Train F1 Score: 0.9089 , Train Precision: 0.9520, Train Recall: 0.8696
Epoch 13/100, Train Loss: 1686.9462, Train Accuracy: 91.4875, Train AUC-ROC: 0.9736, Train F1 Score: 0.9114 , Train Precision: 0.9534, Train Recall: 0.8729
Epoch 14/100, Train Loss: 1773.7505, Train Accuracy: 90.9750, Train AUC-ROC: 0.9711, Train F1 Score: 0.9058 , Train Precision: 0.9499, Train Recall: 0.8657
Epoch 15/100, Train Loss: 1729.5805, Train Accuracy: 91.3125, Train AUC-ROC: 0.9723, Train F1 Score: 0.9095 , Train Precision: 0.9518, Train Recall: 0.8709
Epoch 16/100, Train Loss: 1682.7229, Train Accuracy: 91.6625, Train AUC-ROC: 0.9736, Train F1 Score: 0.9134 , Train Precision: 0.9531, Train Recall: 0.8769
Epoch 17/100, Train Loss: 1665.0456, Train Accuracy: 91.5250, Train AUC-ROC: 0.9740, Train F1 Score: 0.9120 , Train Precision: 0.9518, Train Recall: 0.8754
Epoch 18/100, Train Loss: 1660.7309, Train Accuracy: 91.5750, Train AUC-ROC: 0.9741, Train F1 Score: 0.9126 , Train Precision: 0.9511, Train Recall: 0.8771
Epoch 19/100, Train Loss: 1656.1490, Train Accuracy: 91.4875, Train AUC-ROC: 0.9746, Train F1 Score: 0.9117 , Train Precision: 0.9505, Train Recall: 0.8759
Epoch 20/100, Train Loss: 1621.7859, Train Accuracy: 91.5000, Train AUC-ROC: 0.9754, Train F1 Score: 0.9117 , Train Precision: 0.9512, Train Recall: 0.8754
Epoch 21/100, Train Loss: 1641.9453, Train Accuracy: 91.5250, Train AUC-ROC: 0.9748, Train F1 Score: 0.9120 , Train Precision: 0.9513, Train Recall: 0.8759
Epoch 22/100, Train Loss: 1705.8055, Train Accuracy: 91.4125, Train AUC-ROC: 0.9729, Train F1 Score: 0.9106 , Train Precision: 0.9531, Train Recall: 0.8716
Epoch 23/100, Train Loss: 1681.0447, Train Accuracy: 91.1250, Train AUC-ROC: 0.9735, Train F1 Score: 0.9076 , Train Precision: 0.9501, Train Recall: 0.8686
Epoch 24/100, Train Loss: 1665.0561, Train Accuracy: 91.6375, Train AUC-ROC: 0.9739, Train F1 Score: 0.9134 , Train Precision: 0.9504, Train Recall: 0.8791
Epoch 25/100, Train Loss: 1676.8004, Train Accuracy: 91.1500, Train AUC-ROC: 0.9736, Train F1 Score: 0.9082 , Train Precision: 0.9467, Train Recall: 0.8726
Epoch 26/100, Train Loss: 1632.5991, Train Accuracy: 91.7250, Train AUC-ROC: 0.9748, Train F1 Score: 0.9141 , Train Precision: 0.9529, Train Recall: 0.8784
Epoch 27/100, Train Loss: 1586.8563, Train Accuracy: 91.7625, Train AUC-ROC: 0.9761, Train F1 Score: 0.9145 , Train Precision: 0.9537, Train Recall: 0.8784
