Epoch 1/100, Train Loss: 49765.0431, Train Accuracy: 74.2625, Train AUC-ROC: 0.8622, Train F1 Score: 0.6872 , Train Precision: 0.8798, Train Recall: 0.5638
Epoch 2/100, Train Loss: 36161.5733, Train Accuracy: 85.7625, Train AUC-ROC: 0.9377, Train F1 Score: 0.8487 , Train Precision: 0.9084, Train Recall: 0.7964
Epoch 3/100, Train Loss: 30675.7190, Train Accuracy: 88.9875, Train AUC-ROC: 0.9567, Train F1 Score: 0.8835 , Train Precision: 0.9409, Train Recall: 0.8328
Epoch 4/100, Train Loss: 29488.9941, Train Accuracy: 89.3000, Train AUC-ROC: 0.9616, Train F1 Score: 0.8872 , Train Precision: 0.9408, Train Recall: 0.8395
Epoch 5/100, Train Loss: 28934.3479, Train Accuracy: 89.8375, Train AUC-ROC: 0.9633, Train F1 Score: 0.8929 , Train Precision: 0.9467, Train Recall: 0.8450
Epoch 6/100, Train Loss: 28678.2877, Train Accuracy: 90.0500, Train AUC-ROC: 0.9644, Train F1 Score: 0.8956 , Train Precision: 0.9454, Train Recall: 0.8507
Epoch 7/100, Train Loss: 28542.0256, Train Accuracy: 90.1375, Train AUC-ROC: 0.9646, Train F1 Score: 0.8966 , Train Precision: 0.9455, Train Recall: 0.8524
Epoch 8/100, Train Loss: 28788.8977, Train Accuracy: 89.7750, Train AUC-ROC: 0.9640, Train F1 Score: 0.8928 , Train Precision: 0.9409, Train Recall: 0.8495
Epoch 9/100, Train Loss: 27662.4086, Train Accuracy: 90.3750, Train AUC-ROC: 0.9656, Train F1 Score: 0.8990 , Train Precision: 0.9493, Train Recall: 0.8537
Epoch 10/100, Train Loss: 27412.6879, Train Accuracy: 90.2250, Train AUC-ROC: 0.9647, Train F1 Score: 0.8976 , Train Precision: 0.9459, Train Recall: 0.8539
Epoch 11/100, Train Loss: 26408.7558, Train Accuracy: 90.4375, Train AUC-ROC: 0.9664, Train F1 Score: 0.8999 , Train Precision: 0.9471, Train Recall: 0.8572
Epoch 12/100, Train Loss: 25586.1600, Train Accuracy: 90.3375, Train AUC-ROC: 0.9664, Train F1 Score: 0.8986 , Train Precision: 0.9480, Train Recall: 0.8542
Epoch 13/100, Train Loss: 24845.0199, Train Accuracy: 90.9500, Train AUC-ROC: 0.9674, Train F1 Score: 0.9052 , Train Precision: 0.9531, Train Recall: 0.8619
Epoch 14/100, Train Loss: 24311.5267, Train Accuracy: 90.9375, Train AUC-ROC: 0.9693, Train F1 Score: 0.9054 , Train Precision: 0.9504, Train Recall: 0.8644
Epoch 15/100, Train Loss: 23951.4592, Train Accuracy: 90.7375, Train AUC-ROC: 0.9695, Train F1 Score: 0.9031 , Train Precision: 0.9502, Train Recall: 0.8604
Epoch 16/100, Train Loss: 23550.4699, Train Accuracy: 90.8125, Train AUC-ROC: 0.9705, Train F1 Score: 0.9043 , Train Precision: 0.9471, Train Recall: 0.8652
Epoch 17/100, Train Loss: 23084.4200, Train Accuracy: 90.7375, Train AUC-ROC: 0.9706, Train F1 Score: 0.9036 , Train Precision: 0.9453, Train Recall: 0.8654
Epoch 18/100, Train Loss: 22661.1792, Train Accuracy: 91.3000, Train AUC-ROC: 0.9708, Train F1 Score: 0.9093 , Train Precision: 0.9525, Train Recall: 0.8699
