Epoch 1/100, Train Loss: 2915.4682, Train Accuracy: 82.5125, Train AUC-ROC: 0.9183, Train F1 Score: 0.8086 , Train Precision: 0.8963, Train Recall: 0.7365
Epoch 2/100, Train Loss: 2067.1714, Train Accuracy: 88.9125, Train AUC-ROC: 0.9592, Train F1 Score: 0.8830 , Train Precision: 0.9380, Train Recall: 0.8340
Epoch 3/100, Train Loss: 1888.7767, Train Accuracy: 89.7625, Train AUC-ROC: 0.9661, Train F1 Score: 0.8923 , Train Precision: 0.9443, Train Recall: 0.8457
Epoch 4/100, Train Loss: 1824.4989, Train Accuracy: 90.0250, Train AUC-ROC: 0.9680, Train F1 Score: 0.8951 , Train Precision: 0.9466, Train Recall: 0.8490
Epoch 5/100, Train Loss: 1822.6696, Train Accuracy: 90.2500, Train AUC-ROC: 0.9676, Train F1 Score: 0.8976 , Train Precision: 0.9486, Train Recall: 0.8517
Epoch 6/100, Train Loss: 1766.1315, Train Accuracy: 90.6500, Train AUC-ROC: 0.9696, Train F1 Score: 0.9019 , Train Precision: 0.9516, Train Recall: 0.8572
Epoch 7/100, Train Loss: 1772.9076, Train Accuracy: 90.5500, Train AUC-ROC: 0.9693, Train F1 Score: 0.9008 , Train Precision: 0.9512, Train Recall: 0.8554
Epoch 8/100, Train Loss: 1746.9370, Train Accuracy: 90.5625, Train AUC-ROC: 0.9704, Train F1 Score: 0.9009 , Train Precision: 0.9517, Train Recall: 0.8552
Epoch 9/100, Train Loss: 1724.8314, Train Accuracy: 90.8375, Train AUC-ROC: 0.9706, Train F1 Score: 0.9040 , Train Precision: 0.9520, Train Recall: 0.8607
Epoch 10/100, Train Loss: 1719.8744, Train Accuracy: 90.6875, Train AUC-ROC: 0.9706, Train F1 Score: 0.9026 , Train Precision: 0.9494, Train Recall: 0.8602
Epoch 11/100, Train Loss: 1648.5439, Train Accuracy: 90.9125, Train AUC-ROC: 0.9733, Train F1 Score: 0.9049 , Train Precision: 0.9526, Train Recall: 0.8617
Epoch 12/100, Train Loss: 1679.8512, Train Accuracy: 90.8500, Train AUC-ROC: 0.9723, Train F1 Score: 0.9040 , Train Precision: 0.9543, Train Recall: 0.8587
Epoch 13/100, Train Loss: 1630.1975, Train Accuracy: 90.9750, Train AUC-ROC: 0.9740, Train F1 Score: 0.9056 , Train Precision: 0.9527, Train Recall: 0.8629
Epoch 14/100, Train Loss: 1653.9773, Train Accuracy: 91.2250, Train AUC-ROC: 0.9733, Train F1 Score: 0.9084 , Train Precision: 0.9534, Train Recall: 0.8674
Epoch 15/100, Train Loss: 1621.1680, Train Accuracy: 91.3625, Train AUC-ROC: 0.9742, Train F1 Score: 0.9094 , Train Precision: 0.9588, Train Recall: 0.8649
Epoch 16/100, Train Loss: 1624.6880, Train Accuracy: 91.4625, Train AUC-ROC: 0.9741, Train F1 Score: 0.9108 , Train Precision: 0.9564, Train Recall: 0.8694
Epoch 17/100, Train Loss: 1630.0864, Train Accuracy: 91.2875, Train AUC-ROC: 0.9740, Train F1 Score: 0.9090 , Train Precision: 0.9547, Train Recall: 0.8674
Epoch 18/100, Train Loss: 1614.6146, Train Accuracy: 91.4000, Train AUC-ROC: 0.9741, Train F1 Score: 0.9100 , Train Precision: 0.9571, Train Recall: 0.8674
Epoch 19/100, Train Loss: 1583.3112, Train Accuracy: 91.5875, Train AUC-ROC: 0.9751, Train F1 Score: 0.9122 , Train Precision: 0.9568, Train Recall: 0.8716
