Epoch 1/100, Train Loss: 46330.0490, Train Accuracy: 78.0250, Train AUC-ROC: 0.8864, Train F1 Score: 0.7445 , Train Precision: 0.8930, Train Recall: 0.6383
Epoch 2/100, Train Loss: 40173.5057, Train Accuracy: 85.5500, Train AUC-ROC: 0.9374, Train F1 Score: 0.8460 , Train Precision: 0.9087, Train Recall: 0.7914
Epoch 3/100, Train Loss: 36948.1695, Train Accuracy: 86.5875, Train AUC-ROC: 0.9433, Train F1 Score: 0.8576 , Train Precision: 0.9169, Train Recall: 0.8056
Epoch 4/100, Train Loss: 36048.0255, Train Accuracy: 88.8625, Train AUC-ROC: 0.9574, Train F1 Score: 0.8829 , Train Precision: 0.9336, Train Recall: 0.8375
Epoch 5/100, Train Loss: 34854.8520, Train Accuracy: 89.7375, Train AUC-ROC: 0.9647, Train F1 Score: 0.8927 , Train Precision: 0.9384, Train Recall: 0.8512
Epoch 6/100, Train Loss: 33965.9990, Train Accuracy: 90.2000, Train AUC-ROC: 0.9672, Train F1 Score: 0.8970 , Train Precision: 0.9481, Train Recall: 0.8512
Epoch 7/100, Train Loss: 33367.5828, Train Accuracy: 90.6750, Train AUC-ROC: 0.9690, Train F1 Score: 0.9022 , Train Precision: 0.9519, Train Recall: 0.8574
Epoch 8/100, Train Loss: 32842.6669, Train Accuracy: 90.6250, Train AUC-ROC: 0.9696, Train F1 Score: 0.9017 , Train Precision: 0.9508, Train Recall: 0.8574
Epoch 9/100, Train Loss: 32270.8490, Train Accuracy: 90.5375, Train AUC-ROC: 0.9700, Train F1 Score: 0.9008 , Train Precision: 0.9495, Train Recall: 0.8569
Epoch 10/100, Train Loss: 31826.5695, Train Accuracy: 90.8250, Train AUC-ROC: 0.9707, Train F1 Score: 0.9038 , Train Precision: 0.9530, Train Recall: 0.8594
Epoch 11/100, Train Loss: 31375.9952, Train Accuracy: 91.2375, Train AUC-ROC: 0.9718, Train F1 Score: 0.9083 , Train Precision: 0.9557, Train Recall: 0.8654
Epoch 12/100, Train Loss: 30941.6539, Train Accuracy: 91.1250, Train AUC-ROC: 0.9723, Train F1 Score: 0.9072 , Train Precision: 0.9536, Train Recall: 0.8652
Epoch 13/100, Train Loss: 30268.4220, Train Accuracy: 91.0250, Train AUC-ROC: 0.9720, Train F1 Score: 0.9060 , Train Precision: 0.9545, Train Recall: 0.8622
Epoch 14/100, Train Loss: 29609.5296, Train Accuracy: 90.9000, Train AUC-ROC: 0.9726, Train F1 Score: 0.9045 , Train Precision: 0.9546, Train Recall: 0.8594
Epoch 15/100, Train Loss: 29176.6991, Train Accuracy: 90.8625, Train AUC-ROC: 0.9743, Train F1 Score: 0.9044 , Train Precision: 0.9518, Train Recall: 0.8614
Epoch 16/100, Train Loss: 28886.5019, Train Accuracy: 91.2875, Train AUC-ROC: 0.9742, Train F1 Score: 0.9089 , Train Precision: 0.9560, Train Recall: 0.8662
Epoch 17/100, Train Loss: 28631.5080, Train Accuracy: 91.1125, Train AUC-ROC: 0.9743, Train F1 Score: 0.9071 , Train Precision: 0.9528, Train Recall: 0.8657
Epoch 18/100, Train Loss: 28362.2341, Train Accuracy: 91.1875, Train AUC-ROC: 0.9743, Train F1 Score: 0.9077 , Train Precision: 0.9561, Train Recall: 0.8639
Epoch 19/100, Train Loss: 28094.9881, Train Accuracy: 91.2000, Train AUC-ROC: 0.9755, Train F1 Score: 0.9080 , Train Precision: 0.9539, Train Recall: 0.8664
