Epoch 1/100, Train Loss: 2874.7723, Train Accuracy: 82.7250, Train AUC-ROC: 0.9205, Train F1 Score: 0.8097 , Train Precision: 0.9044, Train Recall: 0.7331
Epoch 2/100, Train Loss: 2005.4142, Train Accuracy: 88.9625, Train AUC-ROC: 0.9613, Train F1 Score: 0.8832 , Train Precision: 0.9408, Train Recall: 0.8323
Epoch 3/100, Train Loss: 1849.5861, Train Accuracy: 89.9625, Train AUC-ROC: 0.9666, Train F1 Score: 0.8944 , Train Precision: 0.9471, Train Recall: 0.8472
Epoch 4/100, Train Loss: 1784.1309, Train Accuracy: 90.3625, Train AUC-ROC: 0.9691, Train F1 Score: 0.8985 , Train Precision: 0.9518, Train Recall: 0.8509
Epoch 5/100, Train Loss: 1746.1950, Train Accuracy: 90.5875, Train AUC-ROC: 0.9700, Train F1 Score: 0.9013 , Train Precision: 0.9503, Train Recall: 0.8572
Epoch 6/100, Train Loss: 1748.3584, Train Accuracy: 90.4250, Train AUC-ROC: 0.9699, Train F1 Score: 0.8994 , Train Precision: 0.9506, Train Recall: 0.8534
Epoch 7/100, Train Loss: 1692.2675, Train Accuracy: 90.7375, Train AUC-ROC: 0.9717, Train F1 Score: 0.9030 , Train Precision: 0.9504, Train Recall: 0.8602
Epoch 8/100, Train Loss: 1722.2545, Train Accuracy: 90.7375, Train AUC-ROC: 0.9707, Train F1 Score: 0.9025 , Train Precision: 0.9557, Train Recall: 0.8549
Epoch 9/100, Train Loss: 1658.7213, Train Accuracy: 91.2375, Train AUC-ROC: 0.9726, Train F1 Score: 0.9080 , Train Precision: 0.9585, Train Recall: 0.8627
Epoch 10/100, Train Loss: 1662.8912, Train Accuracy: 90.9750, Train AUC-ROC: 0.9727, Train F1 Score: 0.9052 , Train Precision: 0.9567, Train Recall: 0.8589
Epoch 11/100, Train Loss: 1610.4734, Train Accuracy: 91.4000, Train AUC-ROC: 0.9742, Train F1 Score: 0.9100 , Train Precision: 0.9579, Train Recall: 0.8667
Epoch 12/100, Train Loss: 1616.3333, Train Accuracy: 91.3625, Train AUC-ROC: 0.9742, Train F1 Score: 0.9096 , Train Precision: 0.9576, Train Recall: 0.8662
Epoch 13/100, Train Loss: 1608.3398, Train Accuracy: 91.4250, Train AUC-ROC: 0.9741, Train F1 Score: 0.9102 , Train Precision: 0.9581, Train Recall: 0.8669
