Epoch 1/100, Train Loss: 2830.9561, Train Accuracy: 82.5250, Train AUC-ROC: 0.9221, Train F1 Score: 0.8079 , Train Precision: 0.9002, Train Recall: 0.7328
Epoch 2/100, Train Loss: 2041.3078, Train Accuracy: 89.1625, Train AUC-ROC: 0.9603, Train F1 Score: 0.8859 , Train Precision: 0.9381, Train Recall: 0.8392
Epoch 3/100, Train Loss: 1898.3107, Train Accuracy: 89.6000, Train AUC-ROC: 0.9653, Train F1 Score: 0.8908 , Train Precision: 0.9409, Train Recall: 0.8457
Epoch 4/100, Train Loss: 1837.0891, Train Accuracy: 89.9125, Train AUC-ROC: 0.9672, Train F1 Score: 0.8938 , Train Precision: 0.9465, Train Recall: 0.8467
Epoch 5/100, Train Loss: 1758.3079, Train Accuracy: 90.4250, Train AUC-ROC: 0.9697, Train F1 Score: 0.8994 , Train Precision: 0.9506, Train Recall: 0.8534
Epoch 6/100, Train Loss: 1724.9342, Train Accuracy: 90.7250, Train AUC-ROC: 0.9706, Train F1 Score: 0.9026 , Train Precision: 0.9532, Train Recall: 0.8572
Epoch 7/100, Train Loss: 1684.7893, Train Accuracy: 90.7750, Train AUC-ROC: 0.9723, Train F1 Score: 0.9035 , Train Precision: 0.9507, Train Recall: 0.8607
Epoch 8/100, Train Loss: 1678.2443, Train Accuracy: 91.1125, Train AUC-ROC: 0.9721, Train F1 Score: 0.9067 , Train Precision: 0.9576, Train Recall: 0.8609
Epoch 9/100, Train Loss: 1658.8145, Train Accuracy: 91.1875, Train AUC-ROC: 0.9729, Train F1 Score: 0.9079 , Train Precision: 0.9536, Train Recall: 0.8664
Epoch 10/100, Train Loss: 1689.9340, Train Accuracy: 91.0375, Train AUC-ROC: 0.9717, Train F1 Score: 0.9059 , Train Precision: 0.9562, Train Recall: 0.8607
Epoch 11/100, Train Loss: 1620.8513, Train Accuracy: 91.4000, Train AUC-ROC: 0.9737, Train F1 Score: 0.9100 , Train Precision: 0.9571, Train Recall: 0.8674
Epoch 12/100, Train Loss: 1627.3530, Train Accuracy: 91.3875, Train AUC-ROC: 0.9735, Train F1 Score: 0.9101 , Train Precision: 0.9551, Train Recall: 0.8691
Epoch 13/100, Train Loss: 1584.9272, Train Accuracy: 91.6625, Train AUC-ROC: 0.9752, Train F1 Score: 0.9130 , Train Precision: 0.9578, Train Recall: 0.8721
Epoch 14/100, Train Loss: 1609.9896, Train Accuracy: 91.5125, Train AUC-ROC: 0.9743, Train F1 Score: 0.9114 , Train Precision: 0.9562, Train Recall: 0.8706
Epoch 15/100, Train Loss: 1613.6384, Train Accuracy: 91.3750, Train AUC-ROC: 0.9739, Train F1 Score: 0.9098 , Train Precision: 0.9563, Train Recall: 0.8676
Epoch 16/100, Train Loss: 1593.7930, Train Accuracy: 91.5500, Train AUC-ROC: 0.9747, Train F1 Score: 0.9119 , Train Precision: 0.9560, Train Recall: 0.8716
Epoch 17/100, Train Loss: 1648.6209, Train Accuracy: 91.3000, Train AUC-ROC: 0.9727, Train F1 Score: 0.9091 , Train Precision: 0.9545, Train Recall: 0.8679
Epoch 18/100, Train Loss: 1597.5675, Train Accuracy: 91.7500, Train AUC-ROC: 0.9746, Train F1 Score: 0.9138 , Train Precision: 0.9597, Train Recall: 0.8721
