Epoch 1/100, Train Loss: 4738.7080, Train Accuracy: 79.7250, Train AUC-ROC: 0.8921, Train F1 Score: 0.7731 , Train Precision: 0.8808, Train Recall: 0.6889
Epoch 2/100, Train Loss: 4529.7882, Train Accuracy: 85.9625, Train AUC-ROC: 0.9348, Train F1 Score: 0.8487 , Train Precision: 0.9237, Train Recall: 0.7849
Epoch 3/100, Train Loss: 4469.1255, Train Accuracy: 87.5625, Train AUC-ROC: 0.9489, Train F1 Score: 0.8676 , Train Precision: 0.9309, Train Recall: 0.8123
Epoch 4/100, Train Loss: 4472.8846, Train Accuracy: 87.3125, Train AUC-ROC: 0.9485, Train F1 Score: 0.8648 , Train Precision: 0.9290, Train Recall: 0.8088
Epoch 5/100, Train Loss: 4435.3305, Train Accuracy: 88.6875, Train AUC-ROC: 0.9547, Train F1 Score: 0.8799 , Train Precision: 0.9407, Train Recall: 0.8265
Epoch 6/100, Train Loss: 4552.0608, Train Accuracy: 86.4875, Train AUC-ROC: 0.9094, Train F1 Score: 0.8607 , Train Precision: 0.8911, Train Recall: 0.8323
Epoch 7/100, Train Loss: 4459.2019, Train Accuracy: 88.2375, Train AUC-ROC: 0.9444, Train F1 Score: 0.8766 , Train Precision: 0.9250, Train Recall: 0.8330
Epoch 8/100, Train Loss: 4441.9312, Train Accuracy: 88.3125, Train AUC-ROC: 0.9523, Train F1 Score: 0.8763 , Train Precision: 0.9335, Train Recall: 0.8258
Epoch 9/100, Train Loss: 4412.3024, Train Accuracy: 89.1750, Train AUC-ROC: 0.9591, Train F1 Score: 0.8852 , Train Precision: 0.9456, Train Recall: 0.8320
Epoch 10/100, Train Loss: 4746.6808, Train Accuracy: 83.0375, Train AUC-ROC: 0.8308, Train F1 Score: 0.8361 , Train Precision: 0.8111, Train Recall: 0.8627
Epoch 11/100, Train Loss: 4438.0871, Train Accuracy: 88.4125, Train AUC-ROC: 0.9547, Train F1 Score: 0.8768 , Train Precision: 0.9388, Train Recall: 0.8225
Epoch 12/100, Train Loss: 4410.5815, Train Accuracy: 89.1750, Train AUC-ROC: 0.9587, Train F1 Score: 0.8856 , Train Precision: 0.9419, Train Recall: 0.8357
Epoch 13/100, Train Loss: 4408.4169, Train Accuracy: 89.3375, Train AUC-ROC: 0.9593, Train F1 Score: 0.8872 , Train Precision: 0.9451, Train Recall: 0.8360
Epoch 14/100, Train Loss: 4475.0474, Train Accuracy: 88.2250, Train AUC-ROC: 0.9318, Train F1 Score: 0.8783 , Train Precision: 0.9120, Train Recall: 0.8470
Epoch 15/100, Train Loss: 4415.3403, Train Accuracy: 89.0875, Train AUC-ROC: 0.9577, Train F1 Score: 0.8845 , Train Precision: 0.9425, Train Recall: 0.8333
Epoch 16/100, Train Loss: 4402.6411, Train Accuracy: 89.5125, Train AUC-ROC: 0.9602, Train F1 Score: 0.8890 , Train Precision: 0.9470, Train Recall: 0.8377
Epoch 17/100, Train Loss: 4393.3125, Train Accuracy: 89.7750, Train AUC-ROC: 0.9621, Train F1 Score: 0.8919 , Train Precision: 0.9491, Train Recall: 0.8412
Epoch 18/100, Train Loss: 4384.7265, Train Accuracy: 89.9875, Train AUC-ROC: 0.9632, Train F1 Score: 0.8940 , Train Precision: 0.9529, Train Recall: 0.8420
Epoch 19/100, Train Loss: 4383.7114, Train Accuracy: 89.9625, Train AUC-ROC: 0.9628, Train F1 Score: 0.8937 , Train Precision: 0.9531, Train Recall: 0.8412
Epoch 20/100, Train Loss: 4383.5428, Train Accuracy: 89.9875, Train AUC-ROC: 0.9638, Train F1 Score: 0.8945 , Train Precision: 0.9486, Train Recall: 0.8462
Epoch 21/100, Train Loss: 4391.1546, Train Accuracy: 89.9625, Train AUC-ROC: 0.9625, Train F1 Score: 0.8939 , Train Precision: 0.9513, Train Recall: 0.8430
Epoch 22/100, Train Loss: 4391.5117, Train Accuracy: 89.8500, Train AUC-ROC: 0.9642, Train F1 Score: 0.8930 , Train Precision: 0.9474, Train Recall: 0.8445
Epoch 23/100, Train Loss: 4389.2848, Train Accuracy: 90.0875, Train AUC-ROC: 0.9637, Train F1 Score: 0.8951 , Train Precision: 0.9538, Train Recall: 0.8432
Epoch 24/100, Train Loss: 4416.2579, Train Accuracy: 89.5875, Train AUC-ROC: 0.9527, Train F1 Score: 0.8912 , Train Precision: 0.9358, Train Recall: 0.8507
