Epoch 1/100, Train Loss: 9326.1489, Train Accuracy: 54.2149, Train AUC-ROC: 0.5423, Train F1 Score: 0.2691 , Train Precision: 0.5514, Train Recall: 0.1780
Epoch 2/100, Train Loss: 9357.2617, Train Accuracy: 52.7273, Train AUC-ROC: 0.5241, Train F1 Score: 0.0498 , Train Precision: 0.5172, Train Recall: 0.0262
Epoch 3/100, Train Loss: 7080.5433, Train Accuracy: 52.6446, Train AUC-ROC: 0.5382, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 4/100, Train Loss: 6163.8237, Train Accuracy: 52.6446, Train AUC-ROC: 0.5543, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 5/100, Train Loss: 6046.6957, Train Accuracy: 52.2314, Train AUC-ROC: 0.5422, Train F1 Score: 0.0069 , Train Precision: 0.2222, Train Recall: 0.0035
Epoch 6/100, Train Loss: 5926.0646, Train Accuracy: 52.6446, Train AUC-ROC: 0.5457, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 7/100, Train Loss: 5959.2435, Train Accuracy: 52.2314, Train AUC-ROC: 0.5883, Train F1 Score: 0.0334 , Train Precision: 0.4000, Train Recall: 0.0175
Epoch 8/100, Train Loss: 5828.8911, Train Accuracy: 53.1405, Train AUC-ROC: 0.5921, Train F1 Score: 0.0659 , Train Precision: 0.5882, Train Recall: 0.0349
Epoch 9/100, Train Loss: 5809.9094, Train Accuracy: 54.1322, Train AUC-ROC: 0.5976, Train F1 Score: 0.1475 , Train Precision: 0.6154, Train Recall: 0.0838
Epoch 10/100, Train Loss: 5749.3148, Train Accuracy: 53.7190, Train AUC-ROC: 0.6007, Train F1 Score: 0.1489 , Train Precision: 0.5765, Train Recall: 0.0855
Epoch 11/100, Train Loss: 5640.8340, Train Accuracy: 54.4628, Train AUC-ROC: 0.6096, Train F1 Score: 0.1813 , Train Precision: 0.6100, Train Recall: 0.1065
