Epoch 1/100, Train Loss: 854.1090, Train Accuracy: 57.0248, Train AUC-ROC: 0.5697, Train F1 Score: 0.2992 , Train Precision: 0.6568, Train Recall: 0.1937
Epoch 2/100, Train Loss: 842.7314, Train Accuracy: 55.0413, Train AUC-ROC: 0.5433, Train F1 Score: 0.2161 , Train Precision: 0.6198, Train Recall: 0.1309
Epoch 3/100, Train Loss: 813.7171, Train Accuracy: 56.6942, Train AUC-ROC: 0.6238, Train F1 Score: 0.3417 , Train Precision: 0.6099, Train Recall: 0.2373
Epoch 4/100, Train Loss: 745.7936, Train Accuracy: 66.6942, Train AUC-ROC: 0.7284, Train F1 Score: 0.5690 , Train Precision: 0.7348, Train Recall: 0.4642
Epoch 5/100, Train Loss: 825.6785, Train Accuracy: 57.0248, Train AUC-ROC: 0.5728, Train F1 Score: 0.2837 , Train Precision: 0.6732, Train Recall: 0.1798
Epoch 6/100, Train Loss: 793.9600, Train Accuracy: 58.5124, Train AUC-ROC: 0.6294, Train F1 Score: 0.3008 , Train Precision: 0.7448, Train Recall: 0.1885
Epoch 7/100, Train Loss: 807.6340, Train Accuracy: 54.2975, Train AUC-ROC: 0.6173, Train F1 Score: 0.2156 , Train Precision: 0.5758, Train Recall: 0.1326
Epoch 8/100, Train Loss: 739.0831, Train Accuracy: 61.5702, Train AUC-ROC: 0.7181, Train F1 Score: 0.4549 , Train Precision: 0.6929, Train Recall: 0.3386
Epoch 9/100, Train Loss: 719.2484, Train Accuracy: 69.9174, Train AUC-ROC: 0.7393, Train F1 Score: 0.6459 , Train Precision: 0.7297, Train Recall: 0.5794
Epoch 10/100, Train Loss: 692.9226, Train Accuracy: 69.2562, Train AUC-ROC: 0.7663, Train F1 Score: 0.6549 , Train Precision: 0.6990, Train Recall: 0.6161
Epoch 11/100, Train Loss: 688.3923, Train Accuracy: 69.6694, Train AUC-ROC: 0.7716, Train F1 Score: 0.6440 , Train Precision: 0.7249, Train Recall: 0.5794
Epoch 12/100, Train Loss: 661.2930, Train Accuracy: 71.5702, Train AUC-ROC: 0.7953, Train F1 Score: 0.6755 , Train Precision: 0.7351, Train Recall: 0.6248
Epoch 13/100, Train Loss: 668.1360, Train Accuracy: 70.8264, Train AUC-ROC: 0.7911, Train F1 Score: 0.6438 , Train Precision: 0.7632, Train Recall: 0.5567
Epoch 14/100, Train Loss: 715.7892, Train Accuracy: 70.0826, Train AUC-ROC: 0.7512, Train F1 Score: 0.6205 , Train Precision: 0.7769, Train Recall: 0.5166
Epoch 15/100, Train Loss: 691.3443, Train Accuracy: 70.1653, Train AUC-ROC: 0.7695, Train F1 Score: 0.6443 , Train Precision: 0.7398, Train Recall: 0.5707
Epoch 16/100, Train Loss: 692.1520, Train Accuracy: 70.7438, Train AUC-ROC: 0.7758, Train F1 Score: 0.6388 , Train Precision: 0.7690, Train Recall: 0.5462
Epoch 17/100, Train Loss: 732.2636, Train Accuracy: 67.0248, Train AUC-ROC: 0.7441, Train F1 Score: 0.5630 , Train Precision: 0.7559, Train Recall: 0.4485
Epoch 18/100, Train Loss: 671.4217, Train Accuracy: 72.1488, Train AUC-ROC: 0.7844, Train F1 Score: 0.6905 , Train Precision: 0.7287, Train Recall: 0.6562
Epoch 19/100, Train Loss: 781.4247, Train Accuracy: 61.7355, Train AUC-ROC: 0.6749, Train F1 Score: 0.4277 , Train Precision: 0.7331, Train Recall: 0.3019
Epoch 20/100, Train Loss: 773.9414, Train Accuracy: 64.5455, Train AUC-ROC: 0.6804, Train F1 Score: 0.5196 , Train Precision: 0.7250, Train Recall: 0.4049
Epoch 21/100, Train Loss: 807.7519, Train Accuracy: 59.3388, Train AUC-ROC: 0.6178, Train F1 Score: 0.3708 , Train Precision: 0.6938, Train Recall: 0.2531
Epoch 22/100, Train Loss: 819.7651, Train Accuracy: 57.3554, Train AUC-ROC: 0.5863, Train F1 Score: 0.3299 , Train Precision: 0.6447, Train Recall: 0.2216
Epoch 23/100, Train Loss: 806.2864, Train Accuracy: 60.0826, Train AUC-ROC: 0.5960, Train F1 Score: 0.3735 , Train Precision: 0.7273, Train Recall: 0.2513
Epoch 24/100, Train Loss: 798.2536, Train Accuracy: 62.7273, Train AUC-ROC: 0.6144, Train F1 Score: 0.4355 , Train Precision: 0.7699, Train Recall: 0.3037
Epoch 25/100, Train Loss: 833.4146, Train Accuracy: 56.7769, Train AUC-ROC: 0.5336, Train F1 Score: 0.2582 , Train Precision: 0.6894, Train Recall: 0.1588
