Epoch 1/100, Train Loss: 840.8454, Train Accuracy: 56.3636, Train AUC-ROC: 0.5394, Train F1 Score: 0.2767 , Train Precision: 0.6433, Train Recall: 0.1763
Epoch 56/100, Train Loss: 838.6987, Train Accuracy: 52.6446, Train AUC-ROC: 0.4707, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 57/100, Train Loss: 838.4524, Train Accuracy: 52.6446, Train AUC-ROC: 0.4715, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 58/100, Train Loss: 838.4055, Train Accuracy: 52.6446, Train AUC-ROC: 0.4717, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 59/100, Train Loss: 838.4036, Train Accuracy: 52.6446, Train AUC-ROC: 0.4716, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 60/100, Train Loss: 839.1995, Train Accuracy: 52.6446, Train AUC-ROC: 0.4727, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 61/100, Train Loss: 839.0617, Train Accuracy: 52.6446, Train AUC-ROC: 0.4811, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 62/100, Train Loss: 838.5768, Train Accuracy: 52.6446, Train AUC-ROC: 0.4726, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 63/100, Train Loss: 837.7796, Train Accuracy: 52.6446, Train AUC-ROC: 0.4991, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 64/100, Train Loss: 837.6565, Train Accuracy: 52.6446, Train AUC-ROC: 0.5064, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 65/100, Train Loss: 838.8761, Train Accuracy: 52.6446, Train AUC-ROC: 0.4875, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 66/100, Train Loss: 839.5659, Train Accuracy: 52.6446, Train AUC-ROC: 0.4790, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 67/100, Train Loss: 838.8167, Train Accuracy: 52.6446, Train AUC-ROC: 0.4734, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 68/100, Train Loss: 838.3704, Train Accuracy: 52.6446, Train AUC-ROC: 0.4723, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 69/100, Train Loss: 838.2711, Train Accuracy: 52.6446, Train AUC-ROC: 0.4730, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 70/100, Train Loss: 838.5171, Train Accuracy: 52.6446, Train AUC-ROC: 0.4752, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 71/100, Train Loss: 838.4944, Train Accuracy: 52.6446, Train AUC-ROC: 0.4720, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 72/100, Train Loss: 838.5789, Train Accuracy: 52.6446, Train AUC-ROC: 0.4723, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 73/100, Train Loss: 838.7949, Train Accuracy: 52.6446, Train AUC-ROC: 0.4721, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 74/100, Train Loss: 838.4069, Train Accuracy: 52.6446, Train AUC-ROC: 0.4716, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 75/100, Train Loss: 838.7636, Train Accuracy: 52.6446, Train AUC-ROC: 0.4729, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 76/100, Train Loss: 838.3775, Train Accuracy: 52.6446, Train AUC-ROC: 0.4711, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 77/100, Train Loss: 838.5045, Train Accuracy: 52.6446, Train AUC-ROC: 0.4724, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 78/100, Train Loss: 838.7109, Train Accuracy: 52.6446, Train AUC-ROC: 0.4940, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 79/100, Train Loss: 838.7723, Train Accuracy: 52.6446, Train AUC-ROC: 0.4838, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 80/100, Train Loss: 838.6193, Train Accuracy: 52.6446, Train AUC-ROC: 0.4719, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 81/100, Train Loss: 841.6677, Train Accuracy: 52.6446, Train AUC-ROC: 0.4733, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 82/100, Train Loss: 838.6015, Train Accuracy: 52.6446, Train AUC-ROC: 0.4761, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 83/100, Train Loss: 838.3317, Train Accuracy: 52.6446, Train AUC-ROC: 0.4725, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 84/100, Train Loss: 838.3048, Train Accuracy: 52.6446, Train AUC-ROC: 0.4719, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 85/100, Train Loss: 838.3210, Train Accuracy: 52.6446, Train AUC-ROC: 0.4714, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 86/100, Train Loss: 838.3287, Train Accuracy: 52.6446, Train AUC-ROC: 0.4713, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 87/100, Train Loss: 839.4746, Train Accuracy: 52.6446, Train AUC-ROC: 0.4750, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 88/100, Train Loss: 838.6741, Train Accuracy: 52.6446, Train AUC-ROC: 0.4709, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 89/100, Train Loss: 837.1917, Train Accuracy: 52.6446, Train AUC-ROC: 0.5142, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 90/100, Train Loss: 838.5566, Train Accuracy: 52.6446, Train AUC-ROC: 0.4988, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 91/100, Train Loss: 839.0839, Train Accuracy: 52.6446, Train AUC-ROC: 0.4877, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 92/100, Train Loss: 838.5081, Train Accuracy: 52.6446, Train AUC-ROC: 0.4727, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 93/100, Train Loss: 838.8840, Train Accuracy: 52.6446, Train AUC-ROC: 0.4733, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 94/100, Train Loss: 839.1186, Train Accuracy: 52.6446, Train AUC-ROC: 0.4767, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 95/100, Train Loss: 838.2771, Train Accuracy: 52.6446, Train AUC-ROC: 0.4723, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 96/100, Train Loss: 838.3866, Train Accuracy: 52.6446, Train AUC-ROC: 0.4710, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 97/100, Train Loss: 838.3309, Train Accuracy: 52.6446, Train AUC-ROC: 0.4712, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 98/100, Train Loss: 839.2546, Train Accuracy: 52.6446, Train AUC-ROC: 0.4788, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 99/100, Train Loss: 838.5191, Train Accuracy: 52.6446, Train AUC-ROC: 0.4703, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 100/100, Train Loss: 838.2797, Train Accuracy: 52.6446, Train AUC-ROC: 0.4712, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
