Epoch 1/100, Train Loss: 836.8816, Train Accuracy: 55.9504, Train AUC-ROC: 0.5789, Train F1 Score: 0.3051 , Train Precision: 0.6031, Train Recall: 0.2042
Epoch 60/100, Train Loss: 426.6493, Train Accuracy: 86.7769, Train AUC-ROC: 0.9095, Train F1 Score: 0.8564 , Train Precision: 0.8817, Train Recall: 0.8325
Epoch 61/100, Train Loss: 415.8344, Train Accuracy: 87.7686, Train AUC-ROC: 0.9096, Train F1 Score: 0.8671 , Train Precision: 0.8928, Train Recall: 0.8429
Epoch 62/100, Train Loss: 524.6457, Train Accuracy: 81.3223, Train AUC-ROC: 0.8690, Train F1 Score: 0.7986 , Train Precision: 0.8160, Train Recall: 0.7818
Epoch 63/100, Train Loss: 452.4311, Train Accuracy: 85.8678, Train AUC-ROC: 0.9005, Train F1 Score: 0.8458 , Train Precision: 0.8750, Train Recall: 0.8185
Epoch 64/100, Train Loss: 484.8148, Train Accuracy: 83.3884, Train AUC-ROC: 0.8903, Train F1 Score: 0.8109 , Train Precision: 0.8796, Train Recall: 0.7522
Epoch 65/100, Train Loss: 447.5749, Train Accuracy: 84.7934, Train AUC-ROC: 0.9069, Train F1 Score: 0.8309 , Train Precision: 0.8777, Train Recall: 0.7888
Epoch 66/100, Train Loss: 443.0687, Train Accuracy: 86.0331, Train AUC-ROC: 0.9067, Train F1 Score: 0.8471 , Train Precision: 0.8797, Train Recall: 0.8168
Epoch 67/100, Train Loss: 488.0680, Train Accuracy: 84.7107, Train AUC-ROC: 0.8841, Train F1 Score: 0.8344 , Train Precision: 0.8566, Train Recall: 0.8133
Epoch 68/100, Train Loss: 417.8922, Train Accuracy: 87.7686, Train AUC-ROC: 0.9145, Train F1 Score: 0.8676 , Train Precision: 0.8899, Train Recall: 0.8464
Epoch 69/100, Train Loss: 389.6011, Train Accuracy: 88.6777, Train AUC-ROC: 0.9212, Train F1 Score: 0.8791 , Train Precision: 0.8893, Train Recall: 0.8691
Epoch 70/100, Train Loss: 388.5758, Train Accuracy: 88.2645, Train AUC-ROC: 0.9238, Train F1 Score: 0.8730 , Train Precision: 0.8954, Train Recall: 0.8517
Epoch 71/100, Train Loss: 374.4878, Train Accuracy: 89.4215, Train AUC-ROC: 0.9266, Train F1 Score: 0.8867 , Train Precision: 0.8995, Train Recall: 0.8743
Epoch 72/100, Train Loss: 371.0470, Train Accuracy: 89.3388, Train AUC-ROC: 0.9293, Train F1 Score: 0.8855 , Train Precision: 0.9007, Train Recall: 0.8709
Epoch 73/100, Train Loss: 374.0229, Train Accuracy: 89.3388, Train AUC-ROC: 0.9314, Train F1 Score: 0.8851 , Train Precision: 0.9036, Train Recall: 0.8674
Epoch 74/100, Train Loss: 413.6501, Train Accuracy: 86.1983, Train AUC-ROC: 0.9180, Train F1 Score: 0.8480 , Train Precision: 0.8859, Train Recall: 0.8133
Epoch 75/100, Train Loss: 396.2106, Train Accuracy: 87.1074, Train AUC-ROC: 0.9263, Train F1 Score: 0.8595 , Train Precision: 0.8883, Train Recall: 0.8325
Epoch 76/100, Train Loss: 391.4675, Train Accuracy: 87.8512, Train AUC-ROC: 0.9274, Train F1 Score: 0.8703 , Train Precision: 0.8804, Train Recall: 0.8604
Epoch 77/100, Train Loss: 396.4009, Train Accuracy: 88.0992, Train AUC-ROC: 0.9263, Train F1 Score: 0.8730 , Train Precision: 0.8824, Train Recall: 0.8639
Epoch 78/100, Train Loss: 394.0568, Train Accuracy: 87.9339, Train AUC-ROC: 0.9248, Train F1 Score: 0.8687 , Train Precision: 0.8961, Train Recall: 0.8429
Epoch 79/100, Train Loss: 354.4243, Train Accuracy: 89.5041, Train AUC-ROC: 0.9378, Train F1 Score: 0.8879 , Train Precision: 0.8982, Train Recall: 0.8778
Epoch 80/100, Train Loss: 338.7831, Train Accuracy: 91.0744, Train AUC-ROC: 0.9388, Train F1 Score: 0.9048 , Train Precision: 0.9144, Train Recall: 0.8953
Epoch 81/100, Train Loss: 365.4898, Train Accuracy: 89.5868, Train AUC-ROC: 0.9338, Train F1 Score: 0.8893 , Train Precision: 0.8956, Train Recall: 0.8831
Epoch 82/100, Train Loss: 367.6606, Train Accuracy: 88.2645, Train AUC-ROC: 0.9358, Train F1 Score: 0.8714 , Train Precision: 0.9058, Train Recall: 0.8394
Epoch 83/100, Train Loss: 345.8590, Train Accuracy: 89.5041, Train AUC-ROC: 0.9399, Train F1 Score: 0.8855 , Train Precision: 0.9160, Train Recall: 0.8569
Epoch 84/100, Train Loss: 379.2563, Train Accuracy: 89.0909, Train AUC-ROC: 0.9329, Train F1 Score: 0.8819 , Train Precision: 0.9046, Train Recall: 0.8604
Epoch 85/100, Train Loss: 564.3237, Train Accuracy: 77.0248, Train AUC-ROC: 0.8546, Train F1 Score: 0.7220 , Train Precision: 0.8454, Train Recall: 0.6300
Epoch 86/100, Train Loss: 371.9928, Train Accuracy: 88.7603, Train AUC-ROC: 0.9295, Train F1 Score: 0.8799 , Train Precision: 0.8909, Train Recall: 0.8691
Epoch 87/100, Train Loss: 383.5770, Train Accuracy: 89.0909, Train AUC-ROC: 0.9253, Train F1 Score: 0.8832 , Train Precision: 0.8959, Train Recall: 0.8709
Epoch 88/100, Train Loss: 357.4068, Train Accuracy: 90.0000, Train AUC-ROC: 0.9329, Train F1 Score: 0.8936 , Train Precision: 0.9007, Train Recall: 0.8866
Epoch 89/100, Train Loss: 417.8336, Train Accuracy: 87.6033, Train AUC-ROC: 0.9178, Train F1 Score: 0.8731 , Train Precision: 0.8473, Train Recall: 0.9005
Epoch 90/100, Train Loss: 401.2733, Train Accuracy: 87.7686, Train AUC-ROC: 0.9229, Train F1 Score: 0.8709 , Train Precision: 0.8709, Train Recall: 0.8709
Epoch 91/100, Train Loss: 362.0750, Train Accuracy: 89.6694, Train AUC-ROC: 0.9299, Train F1 Score: 0.8916 , Train Precision: 0.8862, Train Recall: 0.8970
Epoch 92/100, Train Loss: 352.0219, Train Accuracy: 89.9174, Train AUC-ROC: 0.9356, Train F1 Score: 0.8926 , Train Precision: 0.9005, Train Recall: 0.8848
Epoch 93/100, Train Loss: 336.6106, Train Accuracy: 90.1653, Train AUC-ROC: 0.9371, Train F1 Score: 0.8942 , Train Precision: 0.9112, Train Recall: 0.8778
Epoch 94/100, Train Loss: 360.1548, Train Accuracy: 89.3388, Train AUC-ROC: 0.9340, Train F1 Score: 0.8867 , Train Precision: 0.8922, Train Recall: 0.8813
Epoch 95/100, Train Loss: 318.1982, Train Accuracy: 90.6612, Train AUC-ROC: 0.9438, Train F1 Score: 0.9015 , Train Precision: 0.9007, Train Recall: 0.9023
Epoch 96/100, Train Loss: 335.1091, Train Accuracy: 91.4050, Train AUC-ROC: 0.9393, Train F1 Score: 0.9094 , Train Precision: 0.9078, Train Recall: 0.9110
Epoch 97/100, Train Loss: 344.2819, Train Accuracy: 90.4132, Train AUC-ROC: 0.9384, Train F1 Score: 0.8988 , Train Precision: 0.8988, Train Recall: 0.8988
Epoch 98/100, Train Loss: 325.0626, Train Accuracy: 90.4132, Train AUC-ROC: 0.9472, Train F1 Score: 0.8977 , Train Precision: 0.9073, Train Recall: 0.8883
Epoch 99/100, Train Loss: 357.4457, Train Accuracy: 89.1736, Train AUC-ROC: 0.9387, Train F1 Score: 0.8810 , Train Precision: 0.9186, Train Recall: 0.8464
Epoch 100/100, Train Loss: 371.6832, Train Accuracy: 88.9256, Train AUC-ROC: 0.9303, Train F1 Score: 0.8775 , Train Precision: 0.9213, Train Recall: 0.8377
