Epoch 1/100, Train Loss: 844.5272, Train Accuracy: 55.1240, Train AUC-ROC: 0.5579, Train F1 Score: 0.2406 , Train Precision: 0.6056, Train Recall: 0.1501
Epoch 2/100, Train Loss: 839.3979, Train Accuracy: 52.6446, Train AUC-ROC: 0.5285, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 3/100, Train Loss: 811.5214, Train Accuracy: 52.6446, Train AUC-ROC: 0.6183, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 4/100, Train Loss: 782.9303, Train Accuracy: 54.2149, Train AUC-ROC: 0.6628, Train F1 Score: 0.1853 , Train Precision: 0.5888, Train Recall: 0.1099
Epoch 5/100, Train Loss: 755.9432, Train Accuracy: 61.8182, Train AUC-ROC: 0.6989, Train F1 Score: 0.4855 , Train Precision: 0.6708, Train Recall: 0.3805
Epoch 6/100, Train Loss: 718.8019, Train Accuracy: 70.4959, Train AUC-ROC: 0.7337, Train F1 Score: 0.6629 , Train Precision: 0.7222, Train Recall: 0.6126
Epoch 7/100, Train Loss: 698.9081, Train Accuracy: 72.0661, Train AUC-ROC: 0.7578, Train F1 Score: 0.6944 , Train Precision: 0.7205, Train Recall: 0.6702
Epoch 8/100, Train Loss: 698.6017, Train Accuracy: 72.0661, Train AUC-ROC: 0.7588, Train F1 Score: 0.6835 , Train Precision: 0.7374, Train Recall: 0.6370
Epoch 9/100, Train Loss: 676.7803, Train Accuracy: 73.8017, Train AUC-ROC: 0.7751, Train F1 Score: 0.7136 , Train Precision: 0.7397, Train Recall: 0.6894
Epoch 10/100, Train Loss: 685.9668, Train Accuracy: 74.2149, Train AUC-ROC: 0.7685, Train F1 Score: 0.7138 , Train Precision: 0.7524, Train Recall: 0.6789
Epoch 11/100, Train Loss: 680.2748, Train Accuracy: 74.2149, Train AUC-ROC: 0.7685, Train F1 Score: 0.7169 , Train Precision: 0.7467, Train Recall: 0.6894
Epoch 12/100, Train Loss: 686.5695, Train Accuracy: 72.8926, Train AUC-ROC: 0.7688, Train F1 Score: 0.6980 , Train Precision: 0.7388, Train Recall: 0.6614
Epoch 13/100, Train Loss: 662.0131, Train Accuracy: 73.6364, Train AUC-ROC: 0.7888, Train F1 Score: 0.7010 , Train Precision: 0.7571, Train Recall: 0.6527
Epoch 14/100, Train Loss: 658.3460, Train Accuracy: 74.4628, Train AUC-ROC: 0.7942, Train F1 Score: 0.7131 , Train Precision: 0.7619, Train Recall: 0.6702
Epoch 15/100, Train Loss: 657.4664, Train Accuracy: 74.4628, Train AUC-ROC: 0.7949, Train F1 Score: 0.7082 , Train Precision: 0.7716, Train Recall: 0.6545
Epoch 16/100, Train Loss: 645.3806, Train Accuracy: 74.6281, Train AUC-ROC: 0.8018, Train F1 Score: 0.7149 , Train Precision: 0.7639, Train Recall: 0.6719
Epoch 17/100, Train Loss: 636.5354, Train Accuracy: 75.1240, Train AUC-ROC: 0.8086, Train F1 Score: 0.7190 , Train Precision: 0.7731, Train Recall: 0.6719
