Epoch 1/100, Train Loss: 11981.1419, Train Accuracy: 55.6198, Train AUC-ROC: 0.5407, Train F1 Score: 0.2340 , Train Precision: 0.6406, Train Recall: 0.1431
Epoch 2/100, Train Loss: 8539.0637, Train Accuracy: 52.6446, Train AUC-ROC: 0.4924, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 3/100, Train Loss: 7434.3898, Train Accuracy: 52.6446, Train AUC-ROC: 0.4922, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 4/100, Train Loss: 10107.5627, Train Accuracy: 52.6446, Train AUC-ROC: 0.4891, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 5/100, Train Loss: 8876.1453, Train Accuracy: 52.6446, Train AUC-ROC: 0.4752, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 6/100, Train Loss: 8583.5389, Train Accuracy: 52.6446, Train AUC-ROC: 0.4702, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 7/100, Train Loss: 8580.7447, Train Accuracy: 52.6446, Train AUC-ROC: 0.4706, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 8/100, Train Loss: 8249.9035, Train Accuracy: 52.6446, Train AUC-ROC: 0.4690, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 9/100, Train Loss: 8100.7881, Train Accuracy: 52.6446, Train AUC-ROC: 0.5096, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 10/100, Train Loss: 8447.5847, Train Accuracy: 52.6446, Train AUC-ROC: 0.4823, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 11/100, Train Loss: 7952.1346, Train Accuracy: 52.6446, Train AUC-ROC: 0.4791, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 12/100, Train Loss: 5878.3223, Train Accuracy: 52.6446, Train AUC-ROC: 0.4581, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 13/100, Train Loss: 5414.8238, Train Accuracy: 52.6446, Train AUC-ROC: 0.4852, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 14/100, Train Loss: 5303.4193, Train Accuracy: 52.6446, Train AUC-ROC: 0.4971, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 15/100, Train Loss: 5196.0786, Train Accuracy: 52.6446, Train AUC-ROC: 0.5086, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 16/100, Train Loss: 5156.3020, Train Accuracy: 52.6446, Train AUC-ROC: 0.5159, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 17/100, Train Loss: 5090.7369, Train Accuracy: 52.6446, Train AUC-ROC: 0.5201, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 18/100, Train Loss: 5025.7813, Train Accuracy: 52.6446, Train AUC-ROC: 0.5311, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 19/100, Train Loss: 5086.9983, Train Accuracy: 52.6446, Train AUC-ROC: 0.5326, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
