Epoch 1/100, Train Loss: 12637.4396, Train Accuracy: 53.9669, Train AUC-ROC: 0.5302, Train F1 Score: 0.1444 , Train Precision: 0.6026, Train Recall: 0.0820
Epoch 2/100, Train Loss: 7714.6868, Train Accuracy: 52.6446, Train AUC-ROC: 0.5010, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 3/100, Train Loss: 7261.1486, Train Accuracy: 52.6446, Train AUC-ROC: 0.5114, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 4/100, Train Loss: 7115.1602, Train Accuracy: 52.6446, Train AUC-ROC: 0.5388, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 5/100, Train Loss: 6888.6377, Train Accuracy: 52.6446, Train AUC-ROC: 0.5362, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 6/100, Train Loss: 6920.2775, Train Accuracy: 52.6446, Train AUC-ROC: 0.5526, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 7/100, Train Loss: 6907.7148, Train Accuracy: 52.6446, Train AUC-ROC: 0.5761, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 8/100, Train Loss: 6737.7218, Train Accuracy: 52.5620, Train AUC-ROC: 0.5677, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 9/100, Train Loss: 6748.7938, Train Accuracy: 52.0661, Train AUC-ROC: 0.5783, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 10/100, Train Loss: 6830.8520, Train Accuracy: 52.3967, Train AUC-ROC: 0.5685, Train F1 Score: 0.0103 , Train Precision: 0.3333, Train Recall: 0.0052
Epoch 11/100, Train Loss: 6933.5288, Train Accuracy: 52.2314, Train AUC-ROC: 0.5635, Train F1 Score: 0.0034 , Train Precision: 0.1429, Train Recall: 0.0017
Epoch 12/100, Train Loss: 6749.1697, Train Accuracy: 51.8182, Train AUC-ROC: 0.5891, Train F1 Score: 0.0135 , Train Precision: 0.2222, Train Recall: 0.0070
Epoch 13/100, Train Loss: 6777.1485, Train Accuracy: 52.8099, Train AUC-ROC: 0.5863, Train F1 Score: 0.0562 , Train Precision: 0.5312, Train Recall: 0.0297
Epoch 14/100, Train Loss: 6722.6026, Train Accuracy: 52.2314, Train AUC-ROC: 0.5925, Train F1 Score: 0.0367 , Train Precision: 0.4074, Train Recall: 0.0192
Epoch 15/100, Train Loss: 6687.6063, Train Accuracy: 52.8099, Train AUC-ROC: 0.5968, Train F1 Score: 0.0864 , Train Precision: 0.5192, Train Recall: 0.0471
Epoch 16/100, Train Loss: 6650.7203, Train Accuracy: 51.7355, Train AUC-ROC: 0.6103, Train F1 Score: 0.0458 , Train Precision: 0.3590, Train Recall: 0.0244
Epoch 17/100, Train Loss: 6859.9631, Train Accuracy: 52.6446, Train AUC-ROC: 0.5949, Train F1 Score: 0.0622 , Train Precision: 0.5000, Train Recall: 0.0332
Epoch 18/100, Train Loss: 7996.8444, Train Accuracy: 53.7190, Train AUC-ROC: 0.5987, Train F1 Score: 0.1385 , Train Precision: 0.5844, Train Recall: 0.0785
Epoch 19/100, Train Loss: 7634.9453, Train Accuracy: 52.6446, Train AUC-ROC: 0.6033, Train F1 Score: 0.0000 , Train Precision: 0.0000, Train Recall: 0.0000
Epoch 20/100, Train Loss: 6909.2631, Train Accuracy: 53.0579, Train AUC-ROC: 0.6222, Train F1 Score: 0.1394 , Train Precision: 0.5287, Train Recall: 0.0803
Epoch 21/100, Train Loss: 6888.8451, Train Accuracy: 53.3884, Train AUC-ROC: 0.5846, Train F1 Score: 0.0569 , Train Precision: 0.6800, Train Recall: 0.0297
Epoch 22/100, Train Loss: 6593.4168, Train Accuracy: 53.8017, Train AUC-ROC: 0.6114, Train F1 Score: 0.1543 , Train Precision: 0.5795, Train Recall: 0.0890
Epoch 23/100, Train Loss: 6545.9823, Train Accuracy: 53.6364, Train AUC-ROC: 0.6007, Train F1 Score: 0.1275 , Train Precision: 0.5857, Train Recall: 0.0716
Epoch 24/100, Train Loss: 6568.2165, Train Accuracy: 53.1405, Train AUC-ROC: 0.6213, Train F1 Score: 0.1154 , Train Precision: 0.5441, Train Recall: 0.0646
Epoch 25/100, Train Loss: 6393.8833, Train Accuracy: 53.2231, Train AUC-ROC: 0.6254, Train F1 Score: 0.1398 , Train Precision: 0.5412, Train Recall: 0.0803
