Epoch 1/100, Train Loss: 4514.1284, Train Accuracy: 69.1625, Train AUC-ROC: 0.7787, Train F1 Score: 0.6326 , Train Precision: 0.7858, Train Recall: 0.5294
Epoch 2/100, Train Loss: 3074.4073, Train Accuracy: 82.7125, Train AUC-ROC: 0.9064, Train F1 Score: 0.8127 , Train Precision: 0.8897, Train Recall: 0.7480
Epoch 3/100, Train Loss: 2733.6402, Train Accuracy: 84.6750, Train AUC-ROC: 0.9261, Train F1 Score: 0.8348 , Train Precision: 0.9087, Train Recall: 0.7719
Epoch 4/100, Train Loss: 2462.9094, Train Accuracy: 86.1375, Train AUC-ROC: 0.9407, Train F1 Score: 0.8527 , Train Precision: 0.9129, Train Recall: 0.7999
Epoch 5/100, Train Loss: 2304.9146, Train Accuracy: 87.6875, Train AUC-ROC: 0.9473, Train F1 Score: 0.8690 , Train Precision: 0.9313, Train Recall: 0.8146
Epoch 6/100, Train Loss: 2114.3768, Train Accuracy: 88.2500, Train AUC-ROC: 0.9557, Train F1 Score: 0.8742 , Train Precision: 0.9437, Train Recall: 0.8143
Epoch 7/100, Train Loss: 2228.0427, Train Accuracy: 88.1500, Train AUC-ROC: 0.9508, Train F1 Score: 0.8746 , Train Precision: 0.9318, Train Recall: 0.8240
Epoch 8/100, Train Loss: 2064.4184, Train Accuracy: 89.0000, Train AUC-ROC: 0.9579, Train F1 Score: 0.8843 , Train Precision: 0.9355, Train Recall: 0.8385
Epoch 9/100, Train Loss: 2118.4406, Train Accuracy: 88.6000, Train AUC-ROC: 0.9550, Train F1 Score: 0.8788 , Train Precision: 0.9416, Train Recall: 0.8238
Epoch 10/100, Train Loss: 2219.9615, Train Accuracy: 87.5125, Train AUC-ROC: 0.9506, Train F1 Score: 0.8651 , Train Precision: 0.9437, Train Recall: 0.7986
Epoch 11/100, Train Loss: 2395.0023, Train Accuracy: 86.9000, Train AUC-ROC: 0.9436, Train F1 Score: 0.8607 , Train Precision: 0.9222, Train Recall: 0.8068
Epoch 12/100, Train Loss: 2267.1070, Train Accuracy: 87.2500, Train AUC-ROC: 0.9496, Train F1 Score: 0.8640 , Train Precision: 0.9289, Train Recall: 0.8076
Epoch 13/100, Train Loss: 2310.5728, Train Accuracy: 87.4375, Train AUC-ROC: 0.9471, Train F1 Score: 0.8664 , Train Precision: 0.9282, Train Recall: 0.8123
Epoch 14/100, Train Loss: 2610.0068, Train Accuracy: 85.0875, Train AUC-ROC: 0.9326, Train F1 Score: 0.8383 , Train Precision: 0.9186, Train Recall: 0.7709
Epoch 15/100, Train Loss: 2509.5551, Train Accuracy: 85.6750, Train AUC-ROC: 0.9374, Train F1 Score: 0.8458 , Train Precision: 0.9190, Train Recall: 0.7834
Epoch 16/100, Train Loss: 2526.7332, Train Accuracy: 85.5125, Train AUC-ROC: 0.9366, Train F1 Score: 0.8428 , Train Precision: 0.9244, Train Recall: 0.7744
Epoch 17/100, Train Loss: 2609.1690, Train Accuracy: 85.2750, Train AUC-ROC: 0.9303, Train F1 Score: 0.8390 , Train Precision: 0.9289, Train Recall: 0.7650
Epoch 18/100, Train Loss: 2799.7859, Train Accuracy: 83.8250, Train AUC-ROC: 0.9207, Train F1 Score: 0.8206 , Train Precision: 0.9244, Train Recall: 0.7378
Epoch 19/100, Train Loss: 3011.3253, Train Accuracy: 82.3125, Train AUC-ROC: 0.9069, Train F1 Score: 0.8020 , Train Precision: 0.9142, Train Recall: 0.7144
Epoch 20/100, Train Loss: 3258.1076, Train Accuracy: 81.2625, Train AUC-ROC: 0.8927, Train F1 Score: 0.7929 , Train Precision: 0.8896, Train Recall: 0.7151
Epoch 21/100, Train Loss: 4328.9123, Train Accuracy: 69.8500, Train AUC-ROC: 0.8011, Train F1 Score: 0.6405 , Train Precision: 0.7965, Train Recall: 0.5356
Epoch 22/100, Train Loss: 4111.3595, Train Accuracy: 72.8375, Train AUC-ROC: 0.8274, Train F1 Score: 0.6830 , Train Precision: 0.8234, Train Recall: 0.5835
Epoch 23/100, Train Loss: 3584.9464, Train Accuracy: 78.5625, Train AUC-ROC: 0.8691, Train F1 Score: 0.7561 , Train Precision: 0.8804, Train Recall: 0.6625
Epoch 24/100, Train Loss: 5639.4114, Train Accuracy: 50.6375, Train AUC-ROC: 0.5301, Train F1 Score: 0.1346 , Train Precision: 0.5572, Train Recall: 0.0765
Epoch 25/100, Train Loss: 5587.1539, Train Accuracy: 49.8375, Train AUC-ROC: 0.5106, Train F1 Score: 0.0286 , Train Precision: 0.4958, Train Recall: 0.0147
Epoch 26/100, Train Loss: 5579.3506, Train Accuracy: 49.8125, Train AUC-ROC: 0.5047, Train F1 Score: 0.0089 , Train Precision: 0.4615, Train Recall: 0.0045
Epoch 27/100, Train Loss: 5557.4318, Train Accuracy: 50.0750, Train AUC-ROC: 0.5120, Train F1 Score: 0.0182 , Train Precision: 0.6607, Train Recall: 0.0092
Epoch 28/100, Train Loss: 5070.0993, Train Accuracy: 60.8500, Train AUC-ROC: 0.6866, Train F1 Score: 0.4474 , Train Precision: 0.7657, Train Recall: 0.3161
Epoch 29/100, Train Loss: 4062.8279, Train Accuracy: 77.5250, Train AUC-ROC: 0.8222, Train F1 Score: 0.7594 , Train Precision: 0.8198, Train Recall: 0.7074
Epoch 30/100, Train Loss: 3471.0302, Train Accuracy: 82.1375, Train AUC-ROC: 0.8716, Train F1 Score: 0.8068 , Train Precision: 0.8815, Train Recall: 0.7438
Epoch 31/100, Train Loss: 2831.3113, Train Accuracy: 86.0250, Train AUC-ROC: 0.9159, Train F1 Score: 0.8500 , Train Precision: 0.9206, Train Recall: 0.7894
Epoch 32/100, Train Loss: 2225.8187, Train Accuracy: 88.7375, Train AUC-ROC: 0.9491, Train F1 Score: 0.8812 , Train Precision: 0.9356, Train Recall: 0.8328
Epoch 33/100, Train Loss: 2173.8073, Train Accuracy: 88.5625, Train AUC-ROC: 0.9527, Train F1 Score: 0.8788 , Train Precision: 0.9378, Train Recall: 0.8268
Epoch 34/100, Train Loss: 2240.1843, Train Accuracy: 87.7750, Train AUC-ROC: 0.9487, Train F1 Score: 0.8690 , Train Precision: 0.9389, Train Recall: 0.8088
Epoch 35/100, Train Loss: 2694.7240, Train Accuracy: 83.8250, Train AUC-ROC: 0.9287, Train F1 Score: 0.8183 , Train Precision: 0.9373, Train Recall: 0.7261
Epoch 36/100, Train Loss: 3253.5922, Train Accuracy: 79.6375, Train AUC-ROC: 0.8883, Train F1 Score: 0.7631 , Train Precision: 0.9159, Train Recall: 0.6540
Epoch 37/100, Train Loss: 2864.7846, Train Accuracy: 83.9250, Train AUC-ROC: 0.9190, Train F1 Score: 0.8265 , Train Precision: 0.9011, Train Recall: 0.7632
Epoch 38/100, Train Loss: 3123.4712, Train Accuracy: 81.5125, Train AUC-ROC: 0.9038, Train F1 Score: 0.7885 , Train Precision: 0.9249, Train Recall: 0.6872
Epoch 39/100, Train Loss: 4318.2684, Train Accuracy: 67.9625, Train AUC-ROC: 0.7817, Train F1 Score: 0.5764 , Train Precision: 0.8553, Train Recall: 0.4347
Epoch 40/100, Train Loss: 2958.3140, Train Accuracy: 83.4125, Train AUC-ROC: 0.9119, Train F1 Score: 0.8183 , Train Precision: 0.9079, Train Recall: 0.7448
Epoch 41/100, Train Loss: 3423.8052, Train Accuracy: 81.2625, Train AUC-ROC: 0.8851, Train F1 Score: 0.8007 , Train Precision: 0.8581, Train Recall: 0.7505
Epoch 42/100, Train Loss: 3634.1140, Train Accuracy: 80.9625, Train AUC-ROC: 0.8727, Train F1 Score: 0.8113 , Train Precision: 0.8066, Train Recall: 0.8161
Epoch 43/100, Train Loss: 3692.7543, Train Accuracy: 78.3625, Train AUC-ROC: 0.8646, Train F1 Score: 0.7679 , Train Precision: 0.8309, Train Recall: 0.7139
Epoch 44/100, Train Loss: 3554.7316, Train Accuracy: 77.0750, Train AUC-ROC: 0.8646, Train F1 Score: 0.7176 , Train Precision: 0.9388, Train Recall: 0.5808
Epoch 45/100, Train Loss: 4164.7852, Train Accuracy: 71.6125, Train AUC-ROC: 0.8026, Train F1 Score: 0.6267 , Train Precision: 0.9203, Train Recall: 0.4751
Epoch 46/100, Train Loss: 4027.5821, Train Accuracy: 75.1500, Train AUC-ROC: 0.8285, Train F1 Score: 0.7073 , Train Precision: 0.8640, Train Recall: 0.5987
Epoch 47/100, Train Loss: 4888.1365, Train Accuracy: 60.1625, Train AUC-ROC: 0.7080, Train F1 Score: 0.4795 , Train Precision: 0.6954, Train Recall: 0.3659
Epoch 48/100, Train Loss: 5144.1582, Train Accuracy: 57.5000, Train AUC-ROC: 0.6501, Train F1 Score: 0.3543 , Train Precision: 0.7440, Train Recall: 0.2326
Epoch 49/100, Train Loss: 4621.6538, Train Accuracy: 68.0875, Train AUC-ROC: 0.7651, Train F1 Score: 0.6384 , Train Precision: 0.7393, Train Recall: 0.5618
Epoch 50/100, Train Loss: 4561.2446, Train Accuracy: 66.0375, Train AUC-ROC: 0.7722, Train F1 Score: 0.5510 , Train Precision: 0.8176, Train Recall: 0.4155
Epoch 51/100, Train Loss: 5024.1484, Train Accuracy: 56.7875, Train AUC-ROC: 0.6822, Train F1 Score: 0.3441 , Train Precision: 0.7204, Train Recall: 0.2261
Epoch 52/100, Train Loss: 3913.6625, Train Accuracy: 75.8875, Train AUC-ROC: 0.8421, Train F1 Score: 0.7205 , Train Precision: 0.8605, Train Recall: 0.6196
Epoch 53/100, Train Loss: 3807.1230, Train Accuracy: 76.6750, Train AUC-ROC: 0.8496, Train F1 Score: 0.7258 , Train Precision: 0.8840, Train Recall: 0.6157
Epoch 54/100, Train Loss: 4644.5525, Train Accuracy: 64.1500, Train AUC-ROC: 0.7365, Train F1 Score: 0.4860 , Train Precision: 0.8648, Train Recall: 0.3380
Epoch 55/100, Train Loss: 5428.8598, Train Accuracy: 52.4125, Train AUC-ROC: 0.5584, Train F1 Score: 0.1431 , Train Precision: 0.7378, Train Recall: 0.0793
Epoch 56/100, Train Loss: 5038.4368, Train Accuracy: 57.5625, Train AUC-ROC: 0.6777, Train F1 Score: 0.3902 , Train Precision: 0.6984, Train Recall: 0.2707
